filepath,class_name,label_idx
..\..\data\plantvillage_raw\Corn_(maize)___Northern_Leaf_Blight\fcdc4514-7dfa-4003-aebd-27692e0853dd___RS_NLB 3705.JPG,Corn_(maize)___Northern_Leaf_Blight,9
..\..\data\plantvillage_raw\Peach___Bacterial_spot\e5c6aa81-4d71-4e42-ac25-958dd3c1f968___Rut._Bact.S 1313.JPG,Peach___Bacterial_spot,16
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\baa0acd2-1824-4206-8e9d-cb4338f58864___UF.GRC_YLCV_Lab 01942.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Cherry_(including_sour)___healthy\1569c85f-1995-4dc3-8ffd-663c932f6367___JR_HL 4042.JPG,Cherry_(including_sour)___healthy,6
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\e2ea5cc1-9f59-4c50-99c7-1c2c6f312f5c___CREC_HLB 4954.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Apple___Black_rot\f1931320-4177-4453-93fd-3decee538b51___JR_FrgE.S 8707.JPG,Apple___Black_rot,1
..\..\data\plantvillage_raw\Blueberry___healthy\e308a6c9-4637-430f-844d-cc94a0e7fbfa___RS_HL 2323.JPG,Blueberry___healthy,4
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\72c2355c-b64d-4ea0-b2db-e146556c2a64___CREC_HLB 6622.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Potato___Late_blight\d752ca70-320b-4d33-970f-8f3eead9141e___RS_LB 3166.JPG,Potato___Late_blight,21
..\..\data\plantvillage_raw\Potato___Early_blight\34f44be4-9dc5-460b-896d-cd6593166fe7___RS_Early.B 8175.JPG,Potato___Early_blight,20
..\..\data\plantvillage_raw\Apple___Apple_scab\11f5b020-3dfd-400c-9819-7d229bc5f929___FREC_Scab 2945.JPG,Apple___Apple_scab,0
..\..\data\plantvillage_raw\Soybean___healthy\f6cc1505-696e-49ac-baf2-8ccc0433cf9f___RS_HL 7532.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\44351256-a633-48d5-bcfa-8a135149ad0f___YLCV_NREC 2136.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Tomato___healthy\23ffcd05-2b2a-48d2-a694-5c292e910b66___RS_HL 9842.JPG,Tomato___healthy,37
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\1a867f1e-17cb-491b-b522-111ce2c841bb___YLCV_NREC 2737.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Tomato___Bacterial_spot\5999b12b-b580-486a-a50f-fcdf44d59b71___GCREC_Bact.Sp 6306.JPG,Tomato___Bacterial_spot,28
..\..\data\plantvillage_raw\Tomato___Bacterial_spot\f935f26b-8e70-4694-b61b-0d6a8a60487e___UF.GRC_BS_Lab Leaf 8929.JPG,Tomato___Bacterial_spot,28
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\1622f25f-5dfe-4fc1-ad11-b0bf3effbd68___UF.GRC_YLCV_Lab 02392.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Tomato___Leaf_Mold\ba913a0e-102c-4fc0-b617-22f85f9f6d31___Crnl_L.Mold 6504.JPG,Tomato___Leaf_Mold,31
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\dd2d7d1e-f0b6-44f1-b316-cdd31a98b3b7___UF.Citrus_HLB_Lab 9834.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Potato___Late_blight\b86274d3-554a-495d-8304-76484e3c4d15___RS_LB 4442.JPG,Potato___Late_blight,21
..\..\data\plantvillage_raw\Soybean___healthy\fad04abe-2f51-4b33-b9f0-107f8ad40d01___RS_HL 6908.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Tomato___Late_blight\1eacb98a-d88b-4e86-bbb8-19ec6a4e6c67___GHLB2 Leaf 148.2.JPG,Tomato___Late_blight,30
..\..\data\plantvillage_raw\Corn_(maize)___healthy\0fc33543-ee37-47e4-9207-5c4e5ee8302c___R.S_HL 8257 copy.jpg,Corn_(maize)___healthy,10
"..\..\data\plantvillage_raw\Pepper,_bell___healthy\aac28257-984b-4663-b70b-0301cda09128___JR_HL 8184.JPG","Pepper,_bell___healthy",19
..\..\data\plantvillage_raw\Squash___Powdery_mildew\49ee5cc6-da83-400e-9fc2-49ac6c08f67d___MD_Powd.M 0430.JPG,Squash___Powdery_mildew,25
..\..\data\plantvillage_raw\Tomato___Late_blight\6fcf86a2-e2fd-4a55-bdd4-216d58497f55___RS_Late.B 5064.JPG,Tomato___Late_blight,30
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\089806a4-72a6-4a9d-aed1-5ae29f2bfa2e___YLCV_NREC 2193.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Apple___Black_rot\f702f711-d90a-46be-8cd1-78521ecb6822___JR_FrgE.S 8724.JPG,Apple___Black_rot,1
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\faa35ca0-7fab-4aa1-bd5f-31b6b921851c___CREC_HLB 7079.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\d521cf62-367f-4417-a055-85570185d1da___UF.GRC_YLCV_Lab 02425.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Strawberry___Leaf_scorch\5e4669c3-c980-4fb7-84ee-c2b92f55ac3d___RS_L.Scorch 1178.JPG,Strawberry___Leaf_scorch,26
"..\..\data\plantvillage_raw\Pepper,_bell___healthy\986112a4-094e-481a-94e3-9acecb49e28d___JR_HL 7951.JPG","Pepper,_bell___healthy",19
..\..\data\plantvillage_raw\Tomato___Late_blight\df7a9adb-6294-4866-9f39-6fc3d7a8ffdf___RS_Late.B 4978.JPG,Tomato___Late_blight,30
..\..\data\plantvillage_raw\Tomato___healthy\a98d00cf-f048-44d7-b82b-3328a8e891b3___RS_HL 0585.JPG,Tomato___healthy,37
..\..\data\plantvillage_raw\Tomato___Early_blight\5adb20df-006b-4a5d-a1c4-c8284eee9e20___RS_Erly.B 9484.JPG,Tomato___Early_blight,29
..\..\data\plantvillage_raw\Apple___healthy\5ceefac5-fa4f-4b5c-b270-3a945fc89ec0___RS_HL 6191.JPG,Apple___healthy,3
..\..\data\plantvillage_raw\Corn_(maize)___healthy\0f9d8b9a-a49d-4641-b956-dc0963d7b6da___R.S_HL 8148 copy 2.jpg,Corn_(maize)___healthy,10
..\..\data\plantvillage_raw\Apple___Apple_scab\9474d631-06bc-45e0-bdcc-2aff28b34856___FREC_Scab 3358.JPG,Apple___Apple_scab,0
..\..\data\plantvillage_raw\Tomato___Late_blight\def2ded7-c610-404f-909f-83325dc4c85e___RS_Late.B 6854.JPG,Tomato___Late_blight,30
..\..\data\plantvillage_raw\Apple___healthy\2056f48c-137e-4a96-b26d-1c6dae33ee47___RS_HL 7567.JPG,Apple___healthy,3
..\..\data\plantvillage_raw\Soybean___healthy\cf26126c-9f74-4388-989c-dc7f2b9edb9d___RS_HL 4280.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Tomato___Bacterial_spot\f675726b-1569-4147-9af2-23ac17a555ec___GCREC_Bact.Sp 3150.JPG,Tomato___Bacterial_spot,28
..\..\data\plantvillage_raw\Corn_(maize)___Northern_Leaf_Blight\4750f625-023b-46c8-8236-9a3c6bb93c73___RS_NLB 3471.JPG,Corn_(maize)___Northern_Leaf_Blight,9
..\..\data\plantvillage_raw\Tomato___Late_blight\0566e4e3-675b-4289-9e36-ad199448975b___GHLB2 Leaf 161.2.JPG,Tomato___Late_blight,30
..\..\data\plantvillage_raw\Apple___Cedar_apple_rust\064b14b5-af1b-4bcf-afe7-a061e5669dbb___FREC_C.Rust 9839.JPG,Apple___Cedar_apple_rust,2
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\4b0733bc-70fa-46f7-9861-b135a461b67f___YLCV_GCREC 2397.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Corn_(maize)___Northern_Leaf_Blight\3fdd99f1-a3df-4498-8b6a-b844621a72ca___RS_NLB  4670 copy.jpg,Corn_(maize)___Northern_Leaf_Blight,9
..\..\data\plantvillage_raw\Tomato___Bacterial_spot\736981e7-574c-4d75-b377-f56727bb6e49___GCREC_Bact.Sp 3240.JPG,Tomato___Bacterial_spot,28
..\..\data\plantvillage_raw\Tomato___Spider_mites Two-spotted_spider_mite\25e772ed-0fc2-437d-b573-5edd92bf441e___Com.G_SpM_FL 8559.JPG,Tomato___Spider_mites Two-spotted_spider_mite,33
..\..\data\plantvillage_raw\Tomato___Early_blight\e5266d06-0ba7-49c6-9bc6-c8351b56fc88___RS_Erly.B 8294.JPG,Tomato___Early_blight,29
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\23488102-495b-4d12-8795-1d58be6b7543___CREC_HLB 6557.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Tomato___Late_blight\ce6a5c52-75d4-4d81-8d7e-3ece1c7812f3___GHLB2 Leaf 8872.JPG,Tomato___Late_blight,30
..\..\data\plantvillage_raw\Strawberry___Leaf_scorch\434de896-de99-4b52-a869-c7759415c003___RS_L.Scorch 1567.JPG,Strawberry___Leaf_scorch,26
..\..\data\plantvillage_raw\Tomato___Target_Spot\7393add5-2fd1-4fae-8b2f-44770dc56a69___Com.G_TgS_FL 9719.JPG,Tomato___Target_Spot,34
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\d8ec1163-41f1-4a08-9438-3fe346671cb8___UF.Citrus_HLB_Lab 0347.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Squash___Powdery_mildew\bc9857a8-c362-4a72-aaed-eeab648cf68d___UMD_Powd.M 0491.JPG,Squash___Powdery_mildew,25
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\cde91c06-5346-4b7e-807e-afa22a42a7cb___UF.GRC_YLCV_Lab 01402.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Apple___Black_rot\30ff1b97-0850-4224-a176-bfa284d92a24___JR_FrgE.S 2940.JPG,Apple___Black_rot,1
..\..\data\plantvillage_raw\Peach___Bacterial_spot\16880e86-a076-4a7e-bb54-f3f61acd859f___Rut._Bact.S 1338.JPG,Peach___Bacterial_spot,16
..\..\data\plantvillage_raw\Blueberry___healthy\1ed2b6d5-1b99-4dac-a82f-d04dfbf41931___RS_HL 0669.JPG,Blueberry___healthy,4
..\..\data\plantvillage_raw\Grape___Esca_(Black_Measles)\940385d0-bef0-4d8c-857e-e93fbd9eaad4___FAM_B.Msls 1757.JPG,Grape___Esca_(Black_Measles),12
..\..\data\plantvillage_raw\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\c83abfee-9e52-476e-bb0c-b1121fb57c54___RS_GLSp 4331.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,7
..\..\data\plantvillage_raw\Apple___healthy\c8fe407d-1806-41a1-9fee-0c7d2c538fba___RS_HL 6166.JPG,Apple___healthy,3
..\..\data\plantvillage_raw\Grape___Esca_(Black_Measles)\c0028219-9ab3-4b5d-b825-0ae45eeb5551___FAM_B.Msls 4450.JPG,Grape___Esca_(Black_Measles),12
"..\..\data\plantvillage_raw\Pepper,_bell___healthy\9bee7e0d-69b8-4282-b182-6084f5977559___JR_HL 8651.JPG","Pepper,_bell___healthy",19
..\..\data\plantvillage_raw\Apple___healthy\aa8e1c77-667f-4610-8e36-c8a21f1f9eae___RS_HL 7578.JPG,Apple___healthy,3
..\..\data\plantvillage_raw\Soybean___healthy\3fc14072-8c56-47da-8781-dfbb6ee221f8___RS_HL 4165.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Potato___Late_blight\cd0b4621-eccd-434a-8bc1-d3a6d24a2f05___RS_LB 5250.JPG,Potato___Late_blight,21
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\7e89a316-f726-42ff-9742-ce057448426e___UF.Citrus_HLB_Lab 1327.JPG,Orange___Haunglongbing_(Citrus_greening),15
"..\..\data\plantvillage_raw\Pepper,_bell___Bacterial_spot\8631f961-c7d1-4ce8-b777-44aa9fbdb24a___JR_B.Spot 3180.JPG","Pepper,_bell___Bacterial_spot",18
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\78fa6fee-1bd6-4661-b9f2-7d9aabd1240e___CREC_HLB 4605.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Blueberry___healthy\79f506f9-d316-4fa7-9b57-630687b83a43___RS_HL 5448.JPG,Blueberry___healthy,4
..\..\data\plantvillage_raw\Grape___Black_rot\0cb269dc-10d1-45e6-b0d3-f96572fce674___FAM_B.Rot 5052.JPG,Grape___Black_rot,11
..\..\data\plantvillage_raw\Cherry_(including_sour)___Powdery_mildew\dbf6a6fd-5606-4584-bd11-659a86eac60b___FREC_Pwd.M 4707.JPG,Cherry_(including_sour)___Powdery_mildew,5
..\..\data\plantvillage_raw\Corn_(maize)___Northern_Leaf_Blight\e59d2407-e225-47d5-96a7-6cdcc3868499___RS_NLB 4100.JPG,Corn_(maize)___Northern_Leaf_Blight,9
..\..\data\plantvillage_raw\Soybean___healthy\bb1dd7c7-47c8-405b-b014-07852893bdd3___RS_HL 5623 1.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Peach___Bacterial_spot\9b9974cd-5807-489c-8b8f-431e7623351c___Rutg._Bact.S 1377.JPG,Peach___Bacterial_spot,16
..\..\data\plantvillage_raw\Peach___Bacterial_spot\523f4904-d38a-494f-9315-74124918e72f___Rutg._Bact.S 1927.JPG,Peach___Bacterial_spot,16
..\..\data\plantvillage_raw\Corn_(maize)___Common_rust_\RS_Rust 1898.JPG,Corn_(maize)___Common_rust_,8
..\..\data\plantvillage_raw\Tomato___Early_blight\aea263ac-87a1-42b7-a3ca-15d69e55204e___RS_Erly.B 9486.JPG,Tomato___Early_blight,29
..\..\data\plantvillage_raw\Apple___healthy\fca55eaf-abbb-4941-89f7-e3698c1f77f1___RS_HL 8171.JPG,Apple___healthy,3
"..\..\data\plantvillage_raw\Pepper,_bell___healthy\07eda9a1-8f8a-471b-b3c6-9093c3d6ca90___JR_HL 8177.JPG","Pepper,_bell___healthy",19
"..\..\data\plantvillage_raw\Pepper,_bell___healthy\6506ee29-4743-4023-a584-17c40b4e45a0___JR_HL 7827.JPG","Pepper,_bell___healthy",19
..\..\data\plantvillage_raw\Tomato___healthy\9e43d49b-abbe-4b9b-8566-42586a58a705___RS_HL 0462.JPG,Tomato___healthy,37
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\64d18eea-cae1-4373-9abb-ce5c15720a34___YLCV_GCREC 2441.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\26d0393e-baa5-4150-ac4f-d7a2c21724d7___YLCV_NREC 2150.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\4bfad7dd-cbf0-4018-aedf-aa0eed1b7416___UF.Citrus_HLB_Lab 1651.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Blueberry___healthy\0f39e970-7dfe-475d-8122-e5842f2d09ff___RS_HL 0473.JPG,Blueberry___healthy,4
..\..\data\plantvillage_raw\Tomato___healthy\cb1900be-7286-4ff9-89d2-c27641e91d2d___RS_HL 0071.JPG,Tomato___healthy,37
..\..\data\plantvillage_raw\Tomato___Late_blight\88d1ecf3-e03e-4ddf-9aa4-d9558f1ec2e2___RS_Late.B 7140.JPG,Tomato___Late_blight,30
..\..\data\plantvillage_raw\Tomato___Leaf_Mold\b8fc0a5c-ffce-488e-ae68-f4a268f8817b___Crnl_L.Mold 9157.JPG,Tomato___Leaf_Mold,31
..\..\data\plantvillage_raw\Blueberry___healthy\c85a2fb8-d8d2-497b-b6e2-19004e8d08f5___RS_HL 0705.JPG,Blueberry___healthy,4
..\..\data\plantvillage_raw\Tomato___healthy\cea3c7e9-94d8-4f97-bd50-e19a428c5162___RS_HL 0013.JPG,Tomato___healthy,37
..\..\data\plantvillage_raw\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\fadf58aa-98fd-402a-8fdc-d06e250ec265___RS_GLSp 4557.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,7
..\..\data\plantvillage_raw\Soybean___healthy\05c8f0b6-fa81-4f7b-8727-83d35d30f51e___RS_HL 4533.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\7414aa71-ca4b-4ef1-bb54-0d64e915ff3c___CREC_HLB 4725.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Apple___Apple_scab\7ead14ac-9bdd-42a9-bde9-b70d8b6694b7___FREC_Scab 3356.JPG,Apple___Apple_scab,0
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\72438b76-1114-43ae-a402-c2a84763d776___YLCV_GCREC 2301.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Cherry_(including_sour)___Powdery_mildew\b94ee91a-27c4-4eca-ab18-f1f6f7a0c495___FREC_Pwd.M 0335.JPG,Cherry_(including_sour)___Powdery_mildew,5
..\..\data\plantvillage_raw\Blueberry___healthy\831d1339-7184-4a6c-abd0-8beaf64733d0___RS_HL 0595.JPG,Blueberry___healthy,4
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\f2176b35-a559-4269-be95-5380aa295895___CREC_HLB 4105.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Corn_(maize)___Northern_Leaf_Blight\230579e7-a090-41dc-bc71-e796d898523a___RS_NLB 3616.JPG,Corn_(maize)___Northern_Leaf_Blight,9
..\..\data\plantvillage_raw\Grape___Esca_(Black_Measles)\a6e88cc9-9869-40b9-a6a1-8b79648fff0b___FAM_B.Msls 1228.JPG,Grape___Esca_(Black_Measles),12
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\9c60d2f1-07a9-4904-bf77-7356ebb3377b___UF.Citrus_HLB_Lab 1561.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Tomato___Late_blight\1507883d-7f10-4b69-88d4-db80850b1664___GHLB2 Leaf 154.JPG,Tomato___Late_blight,30
..\..\data\plantvillage_raw\Potato___Early_blight\37d94308-8783-4657-9ca6-eaca86e1015a___RS_Early.B 7825.JPG,Potato___Early_blight,20
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\dcb644b2-d6cd-49b1-846d-8423f521c1c2___YLCV_NREC 0106.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Blueberry___healthy\c8b41c17-a557-4392-b123-49edd06cfe28___RS_HL 5016.JPG,Blueberry___healthy,4
..\..\data\plantvillage_raw\Peach___Bacterial_spot\728975d1-4041-4047-9a36-a2c2cf0f115c___Rutg._Bact.S 1306.JPG,Peach___Bacterial_spot,16
..\..\data\plantvillage_raw\Tomato___Target_Spot\db7652fb-4f04-41a3-abdd-f0d0f6795233___Com.G_TgS_FL 9998.JPG,Tomato___Target_Spot,34
..\..\data\plantvillage_raw\Tomato___Septoria_leaf_spot\f3d54943-501d-41ee-a07d-541dd03ff14c___Matt.S_CG 6802.JPG,Tomato___Septoria_leaf_spot,32
..\..\data\plantvillage_raw\Strawberry___Leaf_scorch\4fb50562-8c72-4c0b-88df-12928e91b918___RS_L.Scorch 1293.JPG,Strawberry___Leaf_scorch,26
"..\..\data\plantvillage_raw\Pepper,_bell___healthy\3502c57a-2c09-45e7-9cb6-96dd57f301a1___JR_HL 7981.JPG","Pepper,_bell___healthy",19
..\..\data\plantvillage_raw\Soybean___healthy\2a578acf-c251-4d9b-b776-6b0783ac6401___RS_HL 4133.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Apple___Apple_scab\ed1d17cd-a5c2-4b10-996f-53f316df30b7___FREC_Scab 3456.JPG,Apple___Apple_scab,0
..\..\data\plantvillage_raw\Grape___healthy\c431d237-0d9a-42ea-b51c-953341859808___Mt.N.V_HL 9109.JPG,Grape___healthy,14
..\..\data\plantvillage_raw\Apple___healthy\803fcf75-7e13-45a8-bb3d-352140702555___RS_HL 5677.JPG,Apple___healthy,3
..\..\data\plantvillage_raw\Blueberry___healthy\02bc9464-dc06-4289-88a6-54a0cbee99df___RS_HL 0652.JPG,Blueberry___healthy,4
..\..\data\plantvillage_raw\Grape___Black_rot\c2abe7eb-9fd8-43a7-8447-0a0290cbe4f7___FAM_B.Rot 0609.JPG,Grape___Black_rot,11
..\..\data\plantvillage_raw\Peach___Bacterial_spot\9714c3f7-3e98-4fda-8100-04edb97e78f6___Rut._Bact.S 1072.JPG,Peach___Bacterial_spot,16
..\..\data\plantvillage_raw\Potato___Early_blight\c59f2dde-4805-4f63-b47a-79fe9cd9364b___RS_Early.B 7510.JPG,Potato___Early_blight,20
..\..\data\plantvillage_raw\Corn_(maize)___Common_rust_\RS_Rust 2651.JPG,Corn_(maize)___Common_rust_,8
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\fc7fa272-9b00-44d0-b5d7-da835be63cd6___CREC_HLB 5356.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\81c5252c-a659-4e68-95c1-f4efafae0252___CREC_HLB 4072.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Soybean___healthy\4f97b34d-30ea-454f-b090-0f5c1f540482___RS_HL 3541.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\94477a5c-a69c-4574-a6da-b821c17ed4a7___CREC_HLB 4973.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Grape___Esca_(Black_Measles)\a7d77dc1-c8d7-4105-8e9f-88dedb54c779___FAM_B.Msls 1305.JPG,Grape___Esca_(Black_Measles),12
..\..\data\plantvillage_raw\Squash___Powdery_mildew\3b4cd6cf-14ad-44c4-aed2-a41c50b03de2___UMD_Powd.M 0606.JPG,Squash___Powdery_mildew,25
..\..\data\plantvillage_raw\Soybean___healthy\d87e95cd-49f5-44e9-abd9-885018cf1c99___RS_HL 6914.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Tomato___Late_blight\19369d60-553a-416b-9378-84f4a1d203d9___GHLB2 Leaf 9006.JPG,Tomato___Late_blight,30
..\..\data\plantvillage_raw\Strawberry___healthy\1cb7b773-be85-4c1e-88b7-9a598089ebb0___RS_HL 1805.JPG,Strawberry___healthy,27
..\..\data\plantvillage_raw\Soybean___healthy\b5ab45ed-a998-4e7c-831a-cb98b53450f2___RS_HL 5949.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\15fedefd-8147-4e84-9706-0d4cc084d1ef___UF.GRC_YLCV_Lab 02253.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Tomato___Early_blight\73bbd57a-8733-4b2a-a38d-f304ea890c62___RS_Erly.B 9548.JPG,Tomato___Early_blight,29
..\..\data\plantvillage_raw\Corn_(maize)___healthy\854c7bc4-5439-432a-8131-4e37bcb660b3___R.S_HL 7964 copy.jpg,Corn_(maize)___healthy,10
"..\..\data\plantvillage_raw\Pepper,_bell___healthy\f58e3caa-b48a-443b-83e0-ee09e9d70425___JR_HL 8261.JPG","Pepper,_bell___healthy",19
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\7dbdb991-c516-436e-80df-d03bff3f8a31___UF.Citrus_HLB_Lab 1516.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Soybean___healthy\4d57c41c-8278-4694-8174-974df5d33ec6___RS_HL 6067.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\9d1feb2e-4906-4560-a0ad-561b523e5759___CREC_HLB 4230.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Tomato___healthy\9d197d8a-3f35-401a-8aa4-39f7e69d05c5___GH_HL Leaf 326.JPG,Tomato___healthy,37
..\..\data\plantvillage_raw\Peach___Bacterial_spot\0261ef13-5de7-40cd-aa75-de57365fadd6___Rutg._Bact.S 2098.JPG,Peach___Bacterial_spot,16
..\..\data\plantvillage_raw\Apple___healthy\1d98a80e-f33b-44e5-99de-89fb990211f5___RS_HL 7834.JPG,Apple___healthy,3
..\..\data\plantvillage_raw\Squash___Powdery_mildew\dffef3e2-1016-477a-95e2-a38fd55d8c82___MD_Powd.M 0822.JPG,Squash___Powdery_mildew,25
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\a3d2cb2c-1649-46ea-8273-67454b035af2___CREC_HLB 4332.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Tomato___Leaf_Mold\9088e27c-b60b-476c-a924-929058038fa1___Crnl_L.Mold 7167.JPG,Tomato___Leaf_Mold,31
..\..\data\plantvillage_raw\Soybean___healthy\0077d9d2-1a29-4b39-a992-125a5a676ae7___RS_HL 5815.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Tomato___healthy\273f3e74-dbdc-40bc-8507-3bdd3ce24134___RS_HL 0149.JPG,Tomato___healthy,37
..\..\data\plantvillage_raw\Tomato___healthy\da34f406-4f46-480c-a63d-fb093a83e670___GH_HL Leaf 499.2.JPG,Tomato___healthy,37
..\..\data\plantvillage_raw\Squash___Powdery_mildew\c096b8d7-5a7b-46a6-b718-1ab057e64ae6___UMD_Powd.M 0478.JPG,Squash___Powdery_mildew,25
..\..\data\plantvillage_raw\Corn_(maize)___Northern_Leaf_Blight\c685ee7f-627d-4476-b927-7b753553081d___RS_NLB 3986.JPG,Corn_(maize)___Northern_Leaf_Blight,9
..\..\data\plantvillage_raw\Corn_(maize)___healthy\66f145a0-f412-48e1-b597-1ce50255116b___R.S_HL 7923 copy 3.jpg,Corn_(maize)___healthy,10
..\..\data\plantvillage_raw\Tomato___Spider_mites Two-spotted_spider_mite\dba37938-bb5c-41cd-9a81-76827e1e2bbd___Com.G_SpM_FL 9466.JPG,Tomato___Spider_mites Two-spotted_spider_mite,33
..\..\data\plantvillage_raw\Corn_(maize)___healthy\26f3cea7-cffe-4d2e-8e72-491a61653fb8___R.S_HL 0626 copy 3.jpg,Corn_(maize)___healthy,10
..\..\data\plantvillage_raw\Tomato___healthy\9a3e2912-5d94-4eb0-9bb2-4035eaf4c884___RS_HL 0102.JPG,Tomato___healthy,37
..\..\data\plantvillage_raw\Corn_(maize)___Common_rust_\RS_Rust 1712.JPG,Corn_(maize)___Common_rust_,8
