filepath,label_idx,class_name
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___healthy/a1aa732c-1c39-4c6b-b5d1-e0ea7a8587a5___RS_HL 0565.JPG,37,Tomato___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Northern_Leaf_Blight/abb52b8e-2034-4060-8f45-9d5220cd0906___RS_NLB 3931.JPG,9,Corn_(maize)___Northern_Leaf_Blight
/workspace/leaf-jepa/data/plantvillage_raw/Apple___healthy/af2972a9-c62d-44bf-a5df-45c0bdf70572___RS_HL 5835.JPG,3,Apple___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/3509da48-5627-437f-b5fc-f7d25c6fa52c___UF.Citrus_HLB_Lab 9926.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/d609f367-ab3a-4100-b538-8f99d9bc58d2___RS_HL 5317.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Spider_mites Two-spotted_spider_mite/c8a729fb-fd3d-44b1-8a70-c492cfc6d09f___Com.G_SpM_FL 1158.JPG,33,Tomato___Spider_mites Two-spotted_spider_mite
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Septoria_leaf_spot/ebe35c7b-1f88-42ba-9321-9aa9af6b0b5e___JR_Sept.L.S 8556.JPG,32,Tomato___Septoria_leaf_spot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Target_Spot/38351f40-e395-478b-a6b0-e3012dae1497___Com.G_TgS_FL 8328.JPG,34,Tomato___Target_Spot
/workspace/leaf-jepa/data/plantvillage_raw/Peach___healthy/40ce83b6-18b2-4f97-9f01-f151e5bef4dc___Rutg._HL 3555.JPG,17,Peach___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/2bcc2aff-1ffc-4255-aa25-5f68fb20ded0___RS_HL 2893.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Apple___healthy/3969a6d5-f626-4a6a-bc72-3d38d1cff967___RS_HL 6092.JPG,3,Apple___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/a9b0cb2d-e70e-4821-a25a-1c6902bbf80e___CREC_HLB 7023.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/bc02ecb1-759c-453e-ac62-590da8f3e5ac___RS_HL 5709 1.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Common_rust_/RS_Rust 2058.JPG,8,Corn_(maize)___Common_rust_
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Target_Spot/8fbcb71e-fa17-4918-8484-0a04a90e8ada___Com.G_TgS_FL 0972.JPG,34,Tomato___Target_Spot
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/7532276c-6dcc-4c1b-9597-14a40d0414dd___RS_GLSp 4606.JPG,7,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Esca_(Black_Measles)/ecccbe4f-a1c1-4359-8059-8085dcf199ad___FAM_B.Msls 4105.JPG,12,Grape___Esca_(Black_Measles)
/workspace/leaf-jepa/data/plantvillage_raw/Blueberry___healthy/d80889cc-1988-429e-a6d1-ab34eeaeabca___RS_HL 0422.JPG,4,Blueberry___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/2e90eb55-3401-4132-9f57-b4a46ed27e67___UF.GRC_YLCV_Lab 03198.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/5e61bba3-e84a-4fb7-8f10-8af169303610___RS_HL 3779.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Peach___Bacterial_spot/c46c12db-7357-4a61-be83-a01a5de2137c___Rutg._Bact.S 1360.JPG,16,Peach___Bacterial_spot
"/workspace/leaf-jepa/data/plantvillage_raw/Pepper,_bell___healthy/99c4f6c3-3aac-45a6-aefa-7711862d7b02___JR_HL 5983.JPG",19,"Pepper,_bell___healthy"
/workspace/leaf-jepa/data/plantvillage_raw/Cherry_(including_sour)___Powdery_mildew/f60d6eac-3014-44cf-b11b-c4c99ef4b0ba___FREC_Pwd.M 4715.JPG,5,Cherry_(including_sour)___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/5a3f3746-5bb6-4e0a-b199-730b8a57004a___RS_HL 5427.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Strawberry___Leaf_scorch/62114343-a924-445c-9a9a-9103fc797414___RS_L.Scorch 0116.JPG,26,Strawberry___Leaf_scorch
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/7320e046-1550-4476-978b-508522cc8b72___YLCV_NREC 2526.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Squash___Powdery_mildew/4cee9477-829e-43a1-a926-07780cae50a8___UMD_Powd.M 0507.JPG,25,Squash___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/b9718434-1c01-4624-8c23-3306cd0d5758___RS_HL 6357.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___healthy/40e5e314-1484-40c0-8297-3efde6fb5e89___R.S_HL 0613 copy.jpg,10,Corn_(maize)___healthy
"/workspace/leaf-jepa/data/plantvillage_raw/Pepper,_bell___healthy/fcc91cef-9892-4eb2-a3f0-36bdc4e11f59___JR_HL 7687.JPG",19,"Pepper,_bell___healthy"
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/d2b6f32d-7e47-41a1-8f56-0aa72bec0db6___CREC_HLB 5666.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Peach___Bacterial_spot/70634e69-5abf-45ba-87f4-cfa8db4e9c3f___Rutg._Bact.S 1283.JPG,16,Peach___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/94cc7945-5614-496e-82fb-91fce9934ae3___CREC_HLB 4017.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/97aa23ff-b8dd-4bae-aac7-e245fa7ce09d___YLCV_GCREC 2518.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
"/workspace/leaf-jepa/data/plantvillage_raw/Pepper,_bell___healthy/8acf0350-5233-4fdd-ae77-34d78943cc9a___JR_HL 8237.JPG",19,"Pepper,_bell___healthy"
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Leaf_Mold/f519ceb3-e49b-4be9-81fa-20fea299b49e___Crnl_L.Mold 9088.JPG,31,Tomato___Leaf_Mold
/workspace/leaf-jepa/data/plantvillage_raw/Peach___Bacterial_spot/1147e814-fb17-4a7b-b10f-c22708a91ebb___Rutg._Bact.S 1132.JPG,16,Peach___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/43203eb6-dbf8-49f7-b839-eaea88569388___CREC_HLB 7505.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Potato___Early_blight/8636092c-9357-4b4c-9d2d-c45c3dcf9253___RS_Early.B 7981.JPG,20,Potato___Early_blight
/workspace/leaf-jepa/data/plantvillage_raw/Apple___Apple_scab/9474d631-06bc-45e0-bdcc-2aff28b34856___FREC_Scab 3358.JPG,0,Apple___Apple_scab
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_mosaic_virus/a2bc1805-22f6-48a3-8718-cd2b0ed9eb16___PSU_CG 2225.JPG,36,Tomato___Tomato_mosaic_virus
"/workspace/leaf-jepa/data/plantvillage_raw/Pepper,_bell___healthy/de2f3a82-6e1b-4697-882f-1bb01dae700e___JR_HL 8491.JPG",19,"Pepper,_bell___healthy"
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/1fd1ef9e-efc2-488f-ab7a-3a5cec9a0600___CREC_HLB 7019.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/3c5802ff-8ef4-4b6f-90d8-043308cd2aa4___RS_HL 3989.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Bacterial_spot/cdf1e55c-7211-4a3e-9b1a-060689ff541c___GCREC_Bact.Sp 5586.JPG,28,Tomato___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/4d50974e-820c-4109-8b4b-e520de5cd95f___RS_HL 2716.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/af1371b6-0ba7-446a-8733-506924031e31___RS_HL 7403.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Northern_Leaf_Blight/f24a6c41-64fd-42c1-a0ea-501441fcbf64___RS_NLB 3805 copy 2.jpg,9,Corn_(maize)___Northern_Leaf_Blight
"/workspace/leaf-jepa/data/plantvillage_raw/Pepper,_bell___healthy/1b2c7e1e-2f0a-4e74-9932-d26118020ffc___JR_HL 8590.JPG",19,"Pepper,_bell___healthy"
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Common_rust_/RS_Rust 2755.JPG,8,Corn_(maize)___Common_rust_
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Late_blight/08c1db4d-e947-4499-beff-ed2d8025d725___RS_Late.B 6113.JPG,30,Tomato___Late_blight
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Late_blight/4378c0ca-ff9f-48f4-8311-e716e89b1a99___RS_Late.B 5087.JPG,30,Tomato___Late_blight
"/workspace/leaf-jepa/data/plantvillage_raw/Pepper,_bell___Bacterial_spot/2adcf097-e515-49f1-9716-c0d06d8b52b4___NREC_B.Spot 1933.JPG",18,"Pepper,_bell___Bacterial_spot"
/workspace/leaf-jepa/data/plantvillage_raw/Apple___Cedar_apple_rust/809c7104-6f46-4117-8c8c-6d5491b2178d___FREC_C.Rust 3839.JPG,2,Apple___Cedar_apple_rust
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___healthy/f4eb7211-c823-4d1c-bb69-a74a123a2d05___RS_HL 0112.JPG,37,Tomato___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/9b88711f-c836-4103-ba7c-3ea9591affc3___RS_HL 3635.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Common_rust_/RS_Rust 2284.JPG,8,Corn_(maize)___Common_rust_
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/802dcff5-c90d-4f14-925e-5d7abec31d9c___RS_HL 4916.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/3c845900-ab47-4ee0-81d0-796ab7c42735___RS_HL 6810.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Esca_(Black_Measles)/076cb968-84a0-44bd-a278-1c9791de8bd9___FAM_B.Msls 3938.JPG,12,Grape___Esca_(Black_Measles)
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Northern_Leaf_Blight/94c9fcc4-a643-4a7e-b56e-5a952bb7c791___RS_NLB 3999.JPG,9,Corn_(maize)___Northern_Leaf_Blight
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Spider_mites Two-spotted_spider_mite/3d74d3e8-d946-4270-b762-19b0d1552351___Com.G_SpM_FL 1413.JPG,33,Tomato___Spider_mites Two-spotted_spider_mite
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/27950a7f-7f73-48a9-b420-fac2f5594d6a___CREC_HLB 7266.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Black_rot/bec7d6cb-5e23-416e-9078-acffa345fc39___FAM_B.Rot 3259.JPG,11,Grape___Black_rot
/workspace/leaf-jepa/data/plantvillage_raw/Apple___healthy/c93d7101-89bf-48d9-bcb2-3957da7131ff___RS_HL 8035.JPG,3,Apple___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/dce48252-0059-41be-8525-284c84e8fa2c___RS_HL 3958.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Cherry_(including_sour)___Powdery_mildew/405eb186-3a7e-4160-896b-b23b25d06548___FREC_Pwd.M 4669.JPG,5,Cherry_(including_sour)___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/579ba9c1-f11d-46db-9280-35b7c8b99109___UF.GRC_YLCV_Lab 02649.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/b939c614-4205-4de8-acbc-277f29375dd2___FAM_L.Blight 4602.JPG,13,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/2df5a43f-57fb-4587-8c4b-b8c571aca598___UF.Citrus_HLB_Lab 9701.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/8ead1e08-eb49-4c03-b99f-f46f3597087d___RS_GLSp 4474 copy.jpg,7,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/b81578a3-9997-4f6a-8ac4-4af4c38c9291___UF.GRC_YLCV_Lab 02890.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Apple___Apple_scab/cc62ab3a-f945-4aa3-add4-03887b49007a___FREC_Scab 2960.JPG,0,Apple___Apple_scab
/workspace/leaf-jepa/data/plantvillage_raw/Apple___Cedar_apple_rust/a7918302-395d-4bd8-854b-b2a335f1cc3f___FREC_C.Rust 4075.JPG,2,Apple___Cedar_apple_rust
/workspace/leaf-jepa/data/plantvillage_raw/Peach___Bacterial_spot/87840ad7-1410-41c4-85b2-937dbcc602df___Rutg._Bact.S 1297.JPG,16,Peach___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Squash___Powdery_mildew/448adf02-6d1c-4df6-825a-40fefd9e6222___MD_Powd.M 0126.JPG,25,Squash___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Late_blight/c57464ef-c813-4ee5-90db-2b196b996d57___GHLB2 Leaf 154.3.JPG,30,Tomato___Late_blight
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/4e33d562-0e40-45ca-adb1-4a7fb4999078___YLCV_NREC 0095.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Squash___Powdery_mildew/422d8f20-be24-4f69-a9ab-113fd95e621c___UMD_Powd.M 9875.JPG,25,Squash___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/a827f7e4-b074-493f-b523-7acdf6ee58a5___YLCV_NREC 2029.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/8541602f-9631-463c-b244-716929e0a5ac___RS_HL 4921.JPG,24,Soybean___healthy
"/workspace/leaf-jepa/data/plantvillage_raw/Pepper,_bell___Bacterial_spot/c4791388-b93b-4cad-9ee8-e243c2847f0c___JR_B.Spot 9024.JPG",18,"Pepper,_bell___Bacterial_spot"
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/39609ee5-6ac6-4932-b758-3d059fbb2c38___YLCV_NREC 2267.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Peach___Bacterial_spot/69a3388d-6f13-4a46-8a09-5afc83df9675___Rut._Bact.S 1199.JPG,16,Peach___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Apple___Apple_scab/0340dc35-5215-48ab-8db7-06af99fcb358___FREC_Scab 2966.JPG,0,Apple___Apple_scab
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/3bbbc0b0-261d-4bf7-ae6c-8d43782a7918___YLCV_NREC 2149.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Bacterial_spot/c2a9f434-879d-49f4-9491-0b5a970e43b5___GCREC_Bact.Sp 5934.JPG,28,Tomato___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Peach___Bacterial_spot/09dee4bf-430b-4a0b-832a-ed77213cb9d5___Rutg._Bact.S 2178.JPG,16,Peach___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Northern_Leaf_Blight/f2486598-1ee4-4fde-9d9a-5684f2cbdae3___RS_NLB 3784.JPG,9,Corn_(maize)___Northern_Leaf_Blight
/workspace/leaf-jepa/data/plantvillage_raw/Apple___Black_rot/acb4845c-bee1-478c-b11c-ade0ae397c51___JR_FrgE.S 8818.JPG,1,Apple___Black_rot
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/36703c04-ce37-49ad-8799-32adb1f9e57c___UF.Citrus_HLB_Lab 0820.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Potato___Late_blight/b367b969-aec9-4555-9ea2-0a982b38be62___RS_LB 4682.JPG,21,Potato___Late_blight
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Late_blight/8cb8fc56-d6b5-4032-b5f4-aebe52af18a3___GHLB2 Leaf 8945.JPG,30,Tomato___Late_blight
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/9ceb850c-df3c-42aa-86d1-9614d372becf___UF.GRC_YLCV_Lab 08487.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Target_Spot/714134ca-d190-47dc-a555-b7bdb676252a___Com.G_TgS_FL 0969.JPG,34,Tomato___Target_Spot
/workspace/leaf-jepa/data/plantvillage_raw/Squash___Powdery_mildew/87065e3a-c9e1-459b-b021-9601ba77b404___UMD_Powd.M 0604.JPG,25,Squash___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Early_blight/e219e45e-3a8e-46dc-9621-9914f42bf3af___RS_Erly.B 7838.JPG,29,Tomato___Early_blight
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Common_rust_/RS_Rust 1963.JPG,8,Corn_(maize)___Common_rust_
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0e4eb45c-721c-49ee-8df6-b4f1508bedfd___FAM_L.Blight 1533.JPG,13,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
/workspace/leaf-jepa/data/plantvillage_raw/Potato___healthy/046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878.JPG,22,Potato___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Squash___Powdery_mildew/18b45cec-9cde-4ac9-bc7b-01f22c3ba5f3___MD_Powd.M 0892.JPG,25,Squash___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/e3e896f6-ddb7-4d56-8185-ac1f069da937___YLCV_GCREC 2063.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Spider_mites Two-spotted_spider_mite/a1dd03db-9622-4ef3-877d-278c89ada38c___Com.G_SpM_FL 1370.JPG,33,Tomato___Spider_mites Two-spotted_spider_mite
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___healthy/9c774ac1-c09e-4365-bb0e-eee0dd61ac3c___R.S_HL 0637 copy 3.jpg,10,Corn_(maize)___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Bacterial_spot/6dc6ed46-c38b-4ebd-8985-80f83ebd709e___GCREC_Bact.Sp 2954.JPG,28,Tomato___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Spider_mites Two-spotted_spider_mite/159ef3ee-ef23-4df6-b3bc-a7a8bc01aaa0___Com.G_SpM_FL 8921.JPG,33,Tomato___Spider_mites Two-spotted_spider_mite
/workspace/leaf-jepa/data/plantvillage_raw/Peach___Bacterial_spot/15ee66bd-5798-45b6-b37d-d6fbce4b6e3b___Rutg._Bact.S 2144.JPG,16,Peach___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Blueberry___healthy/61cc77af-8921-4f58-957a-90939e1eeaf1___RS_HL 0551.JPG,4,Blueberry___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Apple___healthy/8b96fb28-f778-4d18-93ef-cb3ef4ecd532___RS_HL 7575.JPG,3,Apple___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/ee2ed9d5-96b3-4786-a88e-74706c786591___UF.Citrus_HLB_Lab 0702.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Apple___healthy/c854044d-2c8f-4c16-9601-7183b71e25cc___RS_HL 8047.JPG,3,Apple___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Esca_(Black_Measles)/c3fda479-ca4d-482f-b0a7-ac4ff57dcbac___FAM_B.Msls 4255.JPG,12,Grape___Esca_(Black_Measles)
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Early_blight/dda45973-b7a1-4080-93a2-bd7cd3e3026f___RS_Erly.B 8407.JPG,29,Tomato___Early_blight
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___healthy/8827a986-23d2-4990-8100-eb9fd875fa3e___R.S_HL 8335 copy 2.jpg,10,Corn_(maize)___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/b5e23280-acba-4ea3-9208-2cf53751fc65___CREC_HLB 4526.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___healthy/7d3cd4c9-2c10-422d-a5f2-474c5569649d___RS_HL 9686.JPG,37,Tomato___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/24f7182e-4bc8-4217-928d-83cc78bd6acb___RS_HL 3379.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Late_blight/8553094b-3e19-4e4c-8ba1-49e98ff135e9___RS_Late.B 4869.JPG,30,Tomato___Late_blight
/workspace/leaf-jepa/data/plantvillage_raw/Potato___Early_blight/aed93c24-f226-4dd4-b5fb-b1f2d1202c63___RS_Early.B 8363.JPG,20,Potato___Early_blight
/workspace/leaf-jepa/data/plantvillage_raw/Potato___Late_blight/a5028ead-ac95-4a90-89cb-aaac512d502a___RS_LB 3957.JPG,21,Potato___Late_blight
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/7af3e6d8-ed22-4ca0-8244-68fab4bca2bf___UF.GRC_YLCV_Lab 02375.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Target_Spot/0982f241-41b3-4905-83b9-f8c6cf846688___Com.G_TgS_FL 0034.JPG,34,Tomato___Target_Spot
/workspace/leaf-jepa/data/plantvillage_raw/Apple___Black_rot/50afe8c7-d56e-4dd0-97b8-23a70ddca819___JR_FrgE.S 2750.JPG,1,Apple___Black_rot
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/e5bd6ccc-2b3b-4065-99ba-303491819ba1___RS_HL 6222.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Black_rot/1bcdb090-ec74-4b88-812e-1d27d99f5a5f___FAM_B.Rot 0325.JPG,11,Grape___Black_rot
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/40353832-5990-48be-8c54-e84755b02434___CREC_HLB 7910.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Spider_mites Two-spotted_spider_mite/53465364-cf45-422d-89f7-fa8fb1ce2bfe___Com.G_SpM_FL 9270.JPG,33,Tomato___Spider_mites Two-spotted_spider_mite
/workspace/leaf-jepa/data/plantvillage_raw/Cherry_(including_sour)___Powdery_mildew/a84e8ae1-cd86-43a2-b014-86ed8fbc0ad6___FREC_Pwd.M 5136.JPG,5,Cherry_(including_sour)___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Potato___Late_blight/f2bfd338-f718-4794-a115-3337a0669988___RS_LB 2944.JPG,21,Potato___Late_blight
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Target_Spot/1d8579f3-ef8b-4a8e-be98-7e39fe8bbf9a___Com.G_TgS_FL 7944.JPG,34,Tomato___Target_Spot
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___healthy/1b1d1d6a-efe6-4c39-91a6-5d289b4e469b___R.S_HL 5525 copy 2.jpg,10,Corn_(maize)___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/57dcbb70-369a-4d55-b518-efc9d1aa271c___RS_HL 4210.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Leaf_Mold/e710a5d8-3d50-4382-9786-931ca51ba797___Crnl_L.Mold 6851.JPG,31,Tomato___Leaf_Mold
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/00d163b6-9dcc-4838-ac87-046970b9676e___RS_HL 5677 1.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Potato___Early_blight/08bbd7f1-169d-4e38-946f-8d91589b263e___RS_Early.B 7106.JPG,20,Potato___Early_blight
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/8c5d2176-74cd-443e-a1a3-3077b397463b___UF.GRC_YLCV_Lab 01929.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Northern_Leaf_Blight/b16c0215-4f50-400f-9251-ae74284a41dc___RS_NLB 4057 copy.jpg,9,Corn_(maize)___Northern_Leaf_Blight
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Leaf_Mold/9a1fc5b3-476a-4565-ad69-e054accd2dd6___Crnl_L.Mold 9030.JPG,31,Tomato___Leaf_Mold
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/e262e0f7-58e6-4f25-8853-10a6f1566815___YLCV_GCREC 1909.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
