filepath,label_idx,class_name
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Bacterial_spot/24b48701-9f33-4db3-8245-05b60ce7ad7a___GCREC_Bact.Sp 6204.JPG,28,Tomato___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Bacterial_spot/d8a64b79-e21e-4158-9d9d-47bd6e44fba0___GCREC_Bact.Sp 3594.JPG,28,Tomato___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/f10aa6d0-2887-4980-848a-e0d88eff9011___UF.GRC_YLCV_Lab 02186.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Esca_(Black_Measles)/3ceae1b4-685b-425a-b775-60d329eaba20___FAM_B.Msls 3857.JPG,12,Grape___Esca_(Black_Measles)
/workspace/leaf-jepa/data/plantvillage_raw/Apple___Apple_scab/623fb084-dbac-42fb-b636-7cfcb89ba9f6___FREC_Scab 3437.JPG,0,Apple___Apple_scab
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Late_blight/4505676e-d70e-460e-bac1-ce20d94f3944___GHLB2 Leaf 158.2.JPG,30,Tomato___Late_blight
/workspace/leaf-jepa/data/plantvillage_raw/Apple___healthy/70e5bc17-eaff-43e3-b198-2658561b63b1___RS_HL 5866.JPG,3,Apple___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___healthy/d3862da2-c8a4-4a40-98db-7148e5e7d2c9___RS_HL 9906.JPG,37,Tomato___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/e8a73a80-16f4-46b0-825b-01feef1bd203___UF.GRC_YLCV_Lab 01562.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Cherry_(including_sour)___healthy/0f93129a-1af1-415b-9d19-c74a1156c86b___JR_HL 9652.JPG,6,Cherry_(including_sour)___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Target_Spot/05afadf4-12e7-478e-bb0c-334e2bf553f3___Com.G_TgS_FL 0744.JPG,34,Tomato___Target_Spot
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Common_rust_/RS_Rust 1738.JPG,8,Corn_(maize)___Common_rust_
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/b9c710eb-796b-48a5-bc96-25a24d54bd15___FAM_L.Blight 4673.JPG,13,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Late_blight/75ab27f9-4a06-4ec8-a335-078802c71fe0___RS_Late.B 5384.JPG,30,Tomato___Late_blight
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/4c4d4588-1642-4df6-a1fe-7908696cc155___RS_HL 4970.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Cherry_(including_sour)___Powdery_mildew/ab366455-8a96-4984-837a-cde38c0833c4___FREC_Pwd.M 4754.JPG,5,Cherry_(including_sour)___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Apple___healthy/8c00ea10-bfc2-4d26-9dcf-afbf2dcd377a___RS_HL 7326.JPG,3,Apple___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Septoria_leaf_spot/f04c7577-d02a-4b57-861e-f50fa800ca85___Matt.S_CG 7787.JPG,32,Tomato___Septoria_leaf_spot
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/abf2805e-5883-46f0-bd52-f6ee61479087___CREC_HLB 4156.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Leaf_Mold/8f917e44-0e93-4d5a-9274-6be0fc201f31___Crnl_L.Mold 6770.JPG,31,Tomato___Leaf_Mold
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Esca_(Black_Measles)/89265561-e2ab-4c9b-a649-909f2cbf5d01___FAM_B.Msls 4219.JPG,12,Grape___Esca_(Black_Measles)
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/36a90cdb-b5ca-4337-b313-3cb69e6877f5___RS_HL 5132.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Spider_mites Two-spotted_spider_mite/3d74d3e8-d946-4270-b762-19b0d1552351___Com.G_SpM_FL 1413.JPG,33,Tomato___Spider_mites Two-spotted_spider_mite
/workspace/leaf-jepa/data/plantvillage_raw/Cherry_(including_sour)___Powdery_mildew/cd107c83-8873-495c-9203-3b7179647522___FREC_Pwd.M 4747.JPG,5,Cherry_(including_sour)___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Potato___Early_blight/a41c6816-0755-4e55-b589-42b665a97a02___RS_Early.B 7064.JPG,20,Potato___Early_blight
/workspace/leaf-jepa/data/plantvillage_raw/Potato___Early_blight/f0a1af30-47b5-430b-b563-ef9a32a55dc7___RS_Early.B 6781.JPG,20,Potato___Early_blight
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/d11630fe-6de9-477b-b202-e28c525476eb___CREC_HLB 4809.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Blueberry___healthy/7888723a-ee33-40d2-93f9-f9e1d15d3091___RS_HL 5222.JPG,4,Blueberry___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Common_rust_/RS_Rust 1747.JPG,8,Corn_(maize)___Common_rust_
/workspace/leaf-jepa/data/plantvillage_raw/Apple___healthy/8b258036-674c-4553-8e2c-408d02319a05___RS_HL 7767.JPG,3,Apple___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Septoria_leaf_spot/4542fa9a-b83f-47d0-b1ae-f85cd84816da___Keller.St_CG 1911.JPG,32,Tomato___Septoria_leaf_spot
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/e65b4e60-3a27-47a3-b8f7-b6e7c5bcc65c___UF.Citrus_HLB_Lab 1464.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/bc5d2a0a-4ca8-43b3-80fb-d2799af06233___YLCV_NREC 2980.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Squash___Powdery_mildew/df386587-b62f-40c8-b006-90d86552906b___UMD_Powd.M 0213.JPG,25,Squash___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___healthy/7b651761-da31-437a-be17-6e49912f622a___RS_HL 9703.JPG,37,Tomato___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Squash___Powdery_mildew/92769e5a-979c-427c-8233-e0cb00fb5e9a___UMD_Powd.M 0413.JPG,25,Squash___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Peach___Bacterial_spot/ad54da84-411b-4e9e-bbe1-33acc971b598___Rutg._Bact.S 1825.JPG,16,Peach___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/70dbf23b-d8fa-426e-9a94-e751d83b0cce___RS_HL 6220.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/b2d99102-7c93-45c0-8aa3-50db3a757b17___RS_HL 2902.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/bfaaf1b5-1d05-437e-a808-9d0e223f681e___RS_HL 3565.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Bacterial_spot/0ab54691-ba9f-4c1f-a69b-ec0501df4401___GCREC_Bact.Sp 3170.JPG,28,Tomato___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Potato___Late_blight/fb9dc049-ec76-4502-9a11-13fb62a26ed4___RS_LB 3916.JPG,21,Potato___Late_blight
/workspace/leaf-jepa/data/plantvillage_raw/Strawberry___Leaf_scorch/1f7f3e65-fb9f-4a05-8304-26850067d617___RS_L.Scorch 1536.JPG,26,Strawberry___Leaf_scorch
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Septoria_leaf_spot/49b61637-8623-4e44-a485-d10125ed15ca___JR_Sept.L.S 2520.JPG,32,Tomato___Septoria_leaf_spot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Target_Spot/633c93b0-3373-4732-9ee9-6f5dc1f4bb99___Com.G_TgS_FL 9748.JPG,34,Tomato___Target_Spot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/9007c046-6863-4be1-8e88-98e02f6e113f___UF.GRC_YLCV_Lab 02449.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Late_blight/7a711eda-02e6-49fa-9d2c-8463330fa797___RS_Late.B 5045.JPG,30,Tomato___Late_blight
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/9cf1b149-a658-49f0-abf9-1deffd8c802e___RS_HL 5269.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Cherry_(including_sour)___Powdery_mildew/90a92942-d448-4394-a618-f7b7236f0fc3___FREC_Pwd.M 5002.JPG,5,Cherry_(including_sour)___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Apple___Black_rot/5c65f741-4418-4e2d-b93e-b899d6244b11___JR_FrgE.S 8769.JPG,1,Apple___Black_rot
/workspace/leaf-jepa/data/plantvillage_raw/Cherry_(including_sour)___healthy/3c96ff43-4d86-4bfd-a450-b4a4ad398c2d___JR_HL 9862.JPG,6,Cherry_(including_sour)___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/eb061cd1-9bb6-4197-965d-811902098410___RS_HL 4199.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Strawberry___Leaf_scorch/3309393c-ef14-44e9-9594-2a9861f1b1b7___RS_L.Scorch 1505.JPG,26,Strawberry___Leaf_scorch
"/workspace/leaf-jepa/data/plantvillage_raw/Pepper,_bell___Bacterial_spot/26ca895f-8155-4d26-a0ac-7e04a7487832___NREC_B.Spot 9222.JPG",18,"Pepper,_bell___Bacterial_spot"
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/c6cb3a61-4f50-478f-9097-b21f470ce971___UF.GRC_YLCV_Lab 02536.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Potato___Late_blight/1a6fc494-81dd-4649-ad8d-a5a6e58a2aa7___RS_LB 2618.JPG,21,Potato___Late_blight
"/workspace/leaf-jepa/data/plantvillage_raw/Pepper,_bell___healthy/53572873-8205-48a9-81c0-6a60022c76ce___JR_HL 8550.JPG",19,"Pepper,_bell___healthy"
/workspace/leaf-jepa/data/plantvillage_raw/Peach___Bacterial_spot/53d08db2-0e26-4a86-8987-f02eab8e524f___Rut._Bact.S 1408.JPG,16,Peach___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Bacterial_spot/42aa518f-8005-40bc-9728-a990743c2d5e___GCREC_Bact.Sp 3151.JPG,28,Tomato___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___healthy/9d6f9a0d-9221-40ed-8787-03b69d87d99e___RS_HL 0048.JPG,37,Tomato___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/b3fe3d8c-f0e0-405c-a67d-ac57db6be043___YLCV_GCREC 2157.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/c638af10-b64d-4ff7-b90d-3ec7a908c4bb___UF.Citrus_HLB_Lab 1540.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/dda4a05e-e5cd-471b-9c6b-38f589d863dd___RS_GLSp 4491 copy.jpg,7,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
/workspace/leaf-jepa/data/plantvillage_raw/Strawberry___Leaf_scorch/3cb861ed-b617-4cc5-9606-ff6a87893d6e___RS_L.Scorch 1612.JPG,26,Strawberry___Leaf_scorch
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___healthy/5c00f8ca-ad19-4df3-a1ac-8b6aefc0ddd5___RS_HL 0319.JPG,37,Tomato___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/304a7521-c586-4f11-b13f-71fbc350039f___RS_HL 6620.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Esca_(Black_Measles)/8e4c7dc2-646b-428a-9351-9025a07e30bc___FAM_B.Msls 1344.JPG,12,Grape___Esca_(Black_Measles)
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/bb556590-e689-4e56-a86c-36c42be7921a___RS_HL 5658.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Late_blight/5b71f955-289e-4279-896c-b79d69c8dd5e___RS_Late.B 6495.JPG,30,Tomato___Late_blight
/workspace/leaf-jepa/data/plantvillage_raw/Apple___Apple_scab/5345e6fb-1829-457f-ac86-6683d762c9ea___FREC_Scab 3482.JPG,0,Apple___Apple_scab
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Late_blight/5c5a2e9e-e460-403e-9d8a-f961b1f10935___RS_Late.B 5133.JPG,30,Tomato___Late_blight
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Septoria_leaf_spot/3ba26d58-4f12-49ac-b818-e32b953a81ee___JR_Sept.L.S 2655.JPG,32,Tomato___Septoria_leaf_spot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Spider_mites Two-spotted_spider_mite/89956d0e-2500-4ed8-87a5-8b221c5b8f6b___Com.G_SpM_FL 8914.JPG,33,Tomato___Spider_mites Two-spotted_spider_mite
/workspace/leaf-jepa/data/plantvillage_raw/Strawberry___Leaf_scorch/41c17ca1-4e7d-430f-ad74-4ca46ab1cba0___RS_L.Scorch 0137.JPG,26,Strawberry___Leaf_scorch
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/2e2d84e2-aa3c-45c7-a82c-cfa45a491f9f___YLCV_NREC 2881.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/a872c1e4-6088-45f0-bda8-763a178373ec___CREC_HLB 6530.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Bacterial_spot/2ef1523a-213c-4c36-af0a-8473fb932452___UF.GRC_BS_Lab Leaf 0364.JPG,28,Tomato___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Bacterial_spot/8833a1e2-425e-4902-9883-2727ad858d23___UF.GRC_BS_Lab Leaf 9103.JPG,28,Tomato___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Apple___Black_rot/848b600b-f609-44c5-bc09-15dd1af0b01c___JR_FrgE.S 8735.JPG,1,Apple___Black_rot
"/workspace/leaf-jepa/data/plantvillage_raw/Pepper,_bell___healthy/ea93aae5-e9b7-4740-aae6-0ad442b36765___JR_HL 8277.JPG",19,"Pepper,_bell___healthy"
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/6c1e8199-bd36-498f-a722-1317d08e6805___UF.GRC_YLCV_Lab 03113.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Strawberry___Leaf_scorch/36bc7257-0b59-45a9-a692-1ff35b5a3425___RS_L.Scorch 1409.JPG,26,Strawberry___Leaf_scorch
/workspace/leaf-jepa/data/plantvillage_raw/Strawberry___healthy/41ceda85-676a-412a-bc22-324700edc9ea___RS_HL 2237.JPG,27,Strawberry___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Early_blight/4b8821ef-8364-4a04-9549-58d58ffe0411___RS_Erly.B 7704.JPG,29,Tomato___Early_blight
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Septoria_leaf_spot/ee3205cd-bafb-416b-b560-caef5586b96c___JR_Sept.L.S 2540.JPG,32,Tomato___Septoria_leaf_spot
/workspace/leaf-jepa/data/plantvillage_raw/Apple___Apple_scab/b56bccc2-4489-412c-83ac-ef0c7672ee70___FREC_Scab 3479.JPG,0,Apple___Apple_scab
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Esca_(Black_Measles)/c26ad9b9-bc59-4cf1-93d3-630fba7ee460___FAM_B.Msls 4187.JPG,12,Grape___Esca_(Black_Measles)
/workspace/leaf-jepa/data/plantvillage_raw/Cherry_(including_sour)___Powdery_mildew/66a3e2fb-8e92-408a-86e2-3959921beea2___FREC_Pwd.M 0275.JPG,5,Cherry_(including_sour)___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Cherry_(including_sour)___Powdery_mildew/1e9cbbdb-4760-4218-881c-9ef0c25e396c___FREC_Pwd.M 5054.JPG,5,Cherry_(including_sour)___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/f43c1009-340f-4fa0-ace6-3e125cad8a22___CREC_HLB 7616.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Cherry_(including_sour)___Powdery_mildew/4e88b060-7419-4eb9-a429-db020ef20f0a___FREC_Pwd.M 5084.JPG,5,Cherry_(including_sour)___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Early_blight/c98f4286-f846-4c26-b74f-9859de9699e6___RS_Erly.B 9607.JPG,29,Tomato___Early_blight
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Early_blight/f0eb00dc-22da-4c8b-b86d-72157ea9e71d___RS_Erly.B 9610.JPG,29,Tomato___Early_blight
/workspace/leaf-jepa/data/plantvillage_raw/Peach___Bacterial_spot/43525a6f-142b-4df6-b74e-a2e6e467fb1d___Rutg._Bact.S 1151.JPG,16,Peach___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/8b3d8940-4f99-46d8-bc55-14136e392b7e___FAM_L.Blight 4883.JPG,13,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/b2a0ebdc-5cdc-4de1-a4a0-eebdac5f6345___UF.GRC_YLCV_Lab 01865.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/75bb1b14-4e0f-4b63-a9d6-e4a635ef70f1___CREC_HLB 6931.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Target_Spot/bdb180c9-a9f4-4528-8cf4-ea138e33436d___Com.G_TgS_FL 8030.JPG,34,Tomato___Target_Spot
/workspace/leaf-jepa/data/plantvillage_raw/Squash___Powdery_mildew/34c48921-2a1a-49ef-aae7-1b588db4b716___UMD_Powd.M 0516.JPG,25,Squash___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Potato___Early_blight/e09c5edb-1e38-44bb-bb55-260fa32d6a58___RS_Early.B 7340.JPG,20,Potato___Early_blight
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Septoria_leaf_spot/70aaa3d4-f817-48aa-a3b0-aee1c539c4f5___JR_Sept.L.S 8470.JPG,32,Tomato___Septoria_leaf_spot
/workspace/leaf-jepa/data/plantvillage_raw/Cherry_(including_sour)___healthy/3e74368a-4e0c-4b68-babd-7d09ce166cee___JR_HL 9452.JPG,6,Cherry_(including_sour)___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___healthy/5c4c7615-f758-4dfd-a277-1dc94aa94a95___R.S_HL 8343 copy.jpg,10,Corn_(maize)___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/19b698b1-7b58-4166-8286-19dfe50f9f3d___RS_HL 5387.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Cherry_(including_sour)___Powdery_mildew/f7385075-b341-47bf-8521-5561918bd3cb___FREC_Pwd.M 0501.JPG,5,Cherry_(including_sour)___Powdery_mildew
"/workspace/leaf-jepa/data/plantvillage_raw/Pepper,_bell___healthy/ff27ffcd-921c-4b13-827a-ddbb311ea50c___JR_HL 8246.JPG",19,"Pepper,_bell___healthy"
/workspace/leaf-jepa/data/plantvillage_raw/Peach___Bacterial_spot/a768be7e-bd72-4960-ae33-38f1db1e820c___Rut._Bact.S 1104.JPG,16,Peach___Bacterial_spot
"/workspace/leaf-jepa/data/plantvillage_raw/Pepper,_bell___healthy/9d98fc3b-9583-41d2-84e5-80689499f1c8___JR_HL 7913.JPG",19,"Pepper,_bell___healthy"
/workspace/leaf-jepa/data/plantvillage_raw/Squash___Powdery_mildew/8ca87b37-4384-4d97-b475-a0fa614d6e78___MD_Powd.M 0004.JPG,25,Squash___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/86d2a004-0418-48ea-bbfe-692b18f4c069___CREC_HLB 6969.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Leaf_Mold/9622ac01-44eb-46b1-99cf-811d655ad6a8___Crnl_L.Mold 8801.JPG,31,Tomato___Leaf_Mold
/workspace/leaf-jepa/data/plantvillage_raw/Cherry_(including_sour)___Powdery_mildew/beea0c7e-0e13-4852-ac62-4f393c51c9e0___FREC_Pwd.M 4941.JPG,5,Cherry_(including_sour)___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Target_Spot/32aa186b-a151-4f0e-b20c-7943a4e72746___Com.G_TgS_FL 7983.JPG,34,Tomato___Target_Spot
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/b980867d-1361-435d-849d-ba5ca4f9878a___UF.Citrus_HLB_Lab 9857.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/7735ac53-15f5-4a18-99d8-4594174d6e0e___RS_HL 5717.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Common_rust_/RS_Rust 2379.JPG,8,Corn_(maize)___Common_rust_
"/workspace/leaf-jepa/data/plantvillage_raw/Pepper,_bell___Bacterial_spot/507d59c4-b6a3-4d94-bbfb-fd763b4033ad___JR_B.Spot 3223.JPG",18,"Pepper,_bell___Bacterial_spot"
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/2a85bda5-5e56-48d7-afd1-a70a3b9f4bf5___CREC_HLB 6640.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Peach___Bacterial_spot/189316c0-b51e-46bd-ae17-e1c2460f59a9___Rutg._Bact.S 1111.JPG,16,Peach___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___healthy/388becdf-55dd-4fcb-a32a-b8b5e01de2f3___R.S_HL 8054 copy 2.jpg,10,Corn_(maize)___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/0a5431ac-44ff-4507-a8aa-6eee46235015___UF.GRC_YLCV_Lab 03031.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Strawberry___healthy/675046ac-bf24-4ac4-ae18-0623ed00ec3f___RS_HL 4829.JPG,27,Strawberry___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Black_rot/0959dfd7-a6af-4e43-b99e-b248e7b3b2eb___FAM_B.Rot 5039.JPG,11,Grape___Black_rot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/33453878-e554-4566-ac50-4a0956548533___UF.GRC_YLCV_Lab 01916.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/73ad6ca4-6ef2-407e-bac1-3ba36f9c0ea5___UF.Citrus_HLB_Lab 0002.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/9d7301e0-5dd5-4e36-926b-ef9e67813e6f___CREC_HLB 6577.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/b4f30be3-8f14-4138-8b06-9beb44b20c62___RS_HL 3764.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___healthy/ff354b62-5981-43d1-8cfe-ac58bc20ca20___GH_HL Leaf 221.JPG,37,Tomato___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/7ae8c3d8-cb7a-45cb-8af4-83bf87a3f4aa___CREC_HLB 7683.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Bacterial_spot/6d0cbb2e-599e-4637-bb5f-8641dc17e6fb___GCREC_Bact.Sp 3386.JPG,28,Tomato___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Peach___Bacterial_spot/5ad7d603-892d-4f7c-a50b-4914df24c94f___Rut._Bact.S 3423.JPG,16,Peach___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/93ffe41e-674b-4ed1-bd09-38556cc6528c___RS_HL 7332.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Raspberry___healthy/a2a60055-0788-42e6-9ab5-b234c1739ebb___Mary_HL 9298.JPG,23,Raspberry___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/fe34beba-a661-4164-ace3-4660d8e39c4f___RS_GLSp 4499.JPG,7,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
/workspace/leaf-jepa/data/plantvillage_raw/Strawberry___Leaf_scorch/3f6a523b-6fde-4fbd-8c6a-7cf84e96fd76___RS_L.Scorch 0968.JPG,26,Strawberry___Leaf_scorch
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Northern_Leaf_Blight/e6efd4ab-64e8-4001-9665-e177c273ea3f___RS_NLB 3804.JPG,9,Corn_(maize)___Northern_Leaf_Blight
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Early_blight/150cfe75-133e-4e98-90cb-de96a8120c03___RS_Erly.B 9414.JPG,29,Tomato___Early_blight
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___healthy/961e5369-8899-4d35-a83c-82eb55c2a848___GH_HL Leaf 188.2.JPG,37,Tomato___healthy
