filepath,label_idx,class_name
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/6a37877c-41bf-4f7a-9e3d-f882d9b7bf62___RS_HL 4537.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Blueberry___healthy/ecbbe22b-5abc-47cf-ab79-f10f900e4b76___RS_HL 4918.JPG,4,Blueberry___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Late_blight/c7871a80-0d29-40ab-b117-344808cb3485___GHLB_PS Leaf 33 Day 13.jpg,30,Tomato___Late_blight
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Common_rust_/RS_Rust 2636.JPG,8,Corn_(maize)___Common_rust_
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Bacterial_spot/4fc4c293-30a0-4207-b880-603ad3afcbd8___GCREC_Bact.Sp 5931.JPG,28,Tomato___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Septoria_leaf_spot/09dbdbad-6b02-45a8-a1d3-86cebfd1320d___Keller.St_CG 1799.JPG,32,Tomato___Septoria_leaf_spot
/workspace/leaf-jepa/data/plantvillage_raw/Apple___Apple_scab/de8933ae-509d-48ae-8cd7-9097ad1e6d2d___FREC_Scab 3307.JPG,0,Apple___Apple_scab
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/b6fa1a91-5854-4ee3-b6bd-7500bfb067c5___FAM_L.Blight 4877.JPG,13,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Bacterial_spot/bf0ce672-d1b8-49a7-a41e-5026715930e9___GCREC_Bact.Sp 6040.JPG,28,Tomato___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Potato___Early_blight/009c8c31-f22d-4ffd-8f16-189c6f06c577___RS_Early.B 7885.JPG,20,Potato___Early_blight
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/38b1fa0c-6e47-4665-95d9-5902e59feaa5___UF.GRC_YLCV_Lab 01669.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/7fbacd60-2993-4658-b34b-f272d1d82ac0___RS_HL 3134.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Apple___Cedar_apple_rust/252e347b-262e-4dd8-8d6d-852324d5bcfd___FREC_C.Rust 3841.JPG,2,Apple___Cedar_apple_rust
/workspace/leaf-jepa/data/plantvillage_raw/Cherry_(including_sour)___Powdery_mildew/63009443-982d-4280-a402-c764c0d04420___FREC_Pwd.M 4790.JPG,5,Cherry_(including_sour)___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Septoria_leaf_spot/3d638a43-43eb-4f93-85bf-b1cc41ab117f___Matt.S_CG 0751.JPG,32,Tomato___Septoria_leaf_spot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/1413021e-6fcb-40e1-8802-0eb38f0c0593___YLCV_GCREC 5254.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Squash___Powdery_mildew/7a071470-1eb1-4555-a280-3b228e7daecc___MD_Powd.M 0494.JPG,25,Squash___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Late_blight/8d025d16-0058-42b5-82b5-4cd88dd6f110___GHLB2 Leaf 8785.JPG,30,Tomato___Late_blight
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/94bb53ac-e37e-4bb6-aeda-9823f3556399___UF.Citrus_HLB_Lab 1509.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/5c287e15-3606-4aae-bf66-61148dcfffab___UF.GRC_YLCV_Lab 01875.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Target_Spot/3225cfcd-1157-44d4-b5ff-61b7c61795d8___Com.G_TgS_FL 8308.JPG,34,Tomato___Target_Spot
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/cde9c3a8-740b-4dbd-ac45-2590e5cb6053___RS_HL 6688.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/11b71e53-8d68-4b37-8b71-3a83e7961f1e___YLCV_NREC 2645.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Peach___Bacterial_spot/c285d06e-dd2e-4cb3-85b4-77212c8b1abe___Rutg._Bact.S 2114.JPG,16,Peach___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/41aad915-6a72-497f-bb47-3d73d5c2c4cf___UF.GRC_YLCV_Lab 01934.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/29ca525d-7049-4262-b65a-dcfe1a063035___RS_HL 2771.JPG,24,Soybean___healthy
"/workspace/leaf-jepa/data/plantvillage_raw/Pepper,_bell___Bacterial_spot/a3fad4a2-1e15-4bfd-9293-56f57540b44f___JR_B.Spot 9018.JPG",18,"Pepper,_bell___Bacterial_spot"
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/f229967a-5c3e-4470-87e3-e381bb03a048___UF.GRC_YLCV_Lab 02337.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Black_rot/4b58bd4b-a23c-4677-b52e-5301a120c981___FAM_B.Rot 3150.JPG,11,Grape___Black_rot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/e4cd09d4-e77e-4def-9370-8c243b41c026___UF.GRC_YLCV_Lab 01918.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Blueberry___healthy/2180862e-1d01-4854-8950-d7ea79eeab44___RS_HL 5428.JPG,4,Blueberry___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Strawberry___Leaf_scorch/301e75f8-a15d-4b41-917a-934d04d6b0da___RS_L.Scorch 1593.JPG,26,Strawberry___Leaf_scorch
/workspace/leaf-jepa/data/plantvillage_raw/Blueberry___healthy/a8d23973-aacb-48a4-bc06-fd30ae2031fc___RS_HL 0658.JPG,4,Blueberry___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Spider_mites Two-spotted_spider_mite/e917a630-3b61-4737-8adf-88c04baf2153___Com.G_SpM_FL 8881.JPG,33,Tomato___Spider_mites Two-spotted_spider_mite
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Early_blight/4aa63e45-c531-40e2-86ca-a788e74d4f18___RS_Erly.B 7549.JPG,29,Tomato___Early_blight
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/7cf30c73-6418-4458-9463-b4afadfd0e1c___FAM_L.Blight 4842.JPG,13,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/28d1aad1-2eed-4a86-970a-aa0f19b96297___CREC_HLB 5128.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___healthy/388c05b0-964f-40e1-9319-2466a4021311___GH_HL Leaf 479.4.JPG,37,Tomato___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/6e6161f9-35ec-4d3a-878e-0d3e72ccefa4___UF.Citrus_HLB_Lab 9723.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Apple___Apple_scab/c0bfed2f-ace7-44dd-9410-440b5eea4d89___FREC_Scab 3266.JPG,0,Apple___Apple_scab
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Leaf_Mold/1f64f046-46e6-47b3-91ef-31c2433face3___Crnl_L.Mold 9089.JPG,31,Tomato___Leaf_Mold
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Bacterial_spot/7ff1454d-b742-412f-a99c-1c2a8287decb___UF.GRC_BS_Lab Leaf 1132.JPG,28,Tomato___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/2b83a638-e1d2-4fca-ad2b-7b16e970fe06___UF.GRC_YLCV_Lab 01438.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Apple___healthy/2e403d36-e4f2-4323-a78c-5a7330f1083c___RS_HL 7857.JPG,3,Apple___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Apple___Black_rot/aeddf040-51e9-439f-9d30-d7db6559508c___JR_FrgE.S 2914.JPG,1,Apple___Black_rot
"/workspace/leaf-jepa/data/plantvillage_raw/Pepper,_bell___healthy/fa21e46a-f995-469d-9dc9-c6908c9a32c8___JR_HL 8375.JPG",19,"Pepper,_bell___healthy"
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Bacterial_spot/3aa68bda-a2db-4986-a260-3acde7bbceda___GCREC_Bact.Sp 5603.JPG,28,Tomato___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/95fb37c7-2390-432b-a018-6eb84331d1f8___RS_HL 7494.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Apple___healthy/c8fe407d-1806-41a1-9fee-0c7d2c538fba___RS_HL 6166.JPG,3,Apple___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/a3706809-c551-4f3d-a066-2eb844db99a3___YLCV_GCREC 2671.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Black_rot/501a0cbb-28ae-43e1-a17b-81e6a3ac9ce8___FAM_B.Rot 0550.JPG,11,Grape___Black_rot
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/babf2786-f6da-4967-bf1a-ca5f0b57d905___RS_HL 3451.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/cf768758-631e-49b9-b3c1-9a67f256f7c1___RS_HL 7549.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/d990d968-58d7-4481-896f-9ecfaaf6fe44___YLCV_NREC 2793.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Blueberry___healthy/0b344c16-456c-4085-aa61-6a1c4cb93632___RS_HL 2538.JPG,4,Blueberry___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Black_rot/180b88ab-4603-47eb-ab9e-ffd2a58779ec___FAM_B.Rot 3182.JPG,11,Grape___Black_rot
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Esca_(Black_Measles)/bd64796d-9b77-4969-bab8-09ac6fd6cc41___FAM_B.Msls 1237.JPG,12,Grape___Esca_(Black_Measles)
/workspace/leaf-jepa/data/plantvillage_raw/Strawberry___Leaf_scorch/b4cd90ef-d3db-4680-9871-f7978b31d093___RS_L.Scorch 1052.JPG,26,Strawberry___Leaf_scorch
"/workspace/leaf-jepa/data/plantvillage_raw/Pepper,_bell___healthy/f025d161-089c-49e4-8f42-ca979e430977___JR_HL 6012.JPG",19,"Pepper,_bell___healthy"
/workspace/leaf-jepa/data/plantvillage_raw/Potato___Late_blight/dae7db93-d197-4616-a16b-5dcc59058bc2___RS_LB 3178.JPG,21,Potato___Late_blight
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/e3f5fee2-96b5-4cec-8239-c8433cf0048e___RS_HL 6759.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Apple___healthy/bfbfd624-ea18-4469-8038-4c90e4369209___RS_HL 7628.JPG,3,Apple___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Common_rust_/RS_Rust 1845.JPG,8,Corn_(maize)___Common_rust_
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/dbc13595-32af-4191-97d4-0f17b5e8b372___UF.Citrus_HLB_Lab 1362.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/76e7382b-c812-482a-8886-3e7ece50c600___UF.Citrus_HLB_Lab 1100.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Peach___healthy/afe0938a-0d13-4fef-b121-ffe3f655ec84___Rutg._HL 3598.JPG,17,Peach___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/300013e5-2a4b-412a-896a-45a1d0d4eece___YLCV_NREC 0061.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/f19a2b6c-fbfa-4970-90fd-c3c173a62174___YLCV_NREC 2152.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Target_Spot/831b4c22-17fe-4241-8515-998650421d31___Com.G_TgS_FL 9876.JPG,34,Tomato___Target_Spot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___healthy/40b7eb94-3f47-47b2-9734-2a95f6acd44e___RS_HL 0408.JPG,37,Tomato___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/1bbcfe3f-f946-407e-9b4c-6823f73897b1___UF.Citrus_HLB_Lab 0540.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Blueberry___healthy/219aea42-983d-45b9-8546-0bf0bc13a2f2___RS_HL 0733.JPG,4,Blueberry___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Common_rust_/RS_Rust 2075.JPG,8,Corn_(maize)___Common_rust_
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Bacterial_spot/f9614f74-38f0-4ada-b73f-2a65ae1885c7___GCREC_Bact.Sp 3736.JPG,28,Tomato___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Bacterial_spot/ef110350-8e1f-4eb2-a384-037eafaf1089___GCREC_Bact.Sp 5980.JPG,28,Tomato___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Septoria_leaf_spot/48e9d480-1361-4d4a-96a3-bded85e7559b___Matt.S_CG 7733.JPG,32,Tomato___Septoria_leaf_spot
/workspace/leaf-jepa/data/plantvillage_raw/Strawberry___healthy/672451d5-6018-4abf-87f8-7b1c0b066136___RS_HL 1902.JPG,27,Strawberry___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/08f5b052-40a8-4bbb-b6c9-0a1d1c338952___RS_HL 4504.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Cherry_(including_sour)___Powdery_mildew/42435498-17af-4a69-acbd-c552cbdc2761___FREC_Pwd.M 4604.JPG,5,Cherry_(including_sour)___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Target_Spot/c60f807c-c094-4fd0-bd34-ccc329d146e9___Com.G_TgS_FL 0675.JPG,34,Tomato___Target_Spot
/workspace/leaf-jepa/data/plantvillage_raw/Blueberry___healthy/472f7817-44d5-4401-8072-3c27da168dbd___RS_HL 5515.JPG,4,Blueberry___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/807ae1cb-4490-4fa6-add7-40f798dab7eb___RS_HL 5805.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Cherry_(including_sour)___healthy/88fd947e-a850-4e0c-9dff-8984478b04e1___JR_HL 3984.JPG,6,Cherry_(including_sour)___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Target_Spot/f8b0732e-d5d2-4aa9-bc30-32ec55139b9c___Com.G_TgS_FL 0713.JPG,34,Tomato___Target_Spot
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/3d8b346b-9d10-4282-abbc-2c84bb89a7f3___FAM_L.Blight 1613.JPG,13,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
/workspace/leaf-jepa/data/plantvillage_raw/Cherry_(including_sour)___Powdery_mildew/930823eb-ada1-49cf-873b-49574680c1f5___FREC_Pwd.M 4601.JPG,5,Cherry_(including_sour)___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/c1a9551e-d13b-4d57-be6a-0266371ee6b2___RS_HL 3443.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Septoria_leaf_spot/f064c7e7-8d64-4df5-963b-7205cb57af41___Keller.St_CG 1815.JPG,32,Tomato___Septoria_leaf_spot
/workspace/leaf-jepa/data/plantvillage_raw/Cherry_(including_sour)___Powdery_mildew/937668de-0516-4a8a-870b-9cbaaf83d0fa___FREC_Pwd.M 0437.JPG,5,Cherry_(including_sour)___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/cedfa3b4-05cd-461c-9c2e-df95573fdeb4___FAM_L.Blight 1421.JPG,13,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Late_blight/8dff4125-96c2-44fc-bd3f-734fa57621ba___RS_Late.B 5025.JPG,30,Tomato___Late_blight
/workspace/leaf-jepa/data/plantvillage_raw/Strawberry___Leaf_scorch/f7fbc156-4bc0-4156-9294-3d288abe6dbf___RS_L.Scorch 0805.JPG,26,Strawberry___Leaf_scorch
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/16300e75-38cd-40bc-8a13-6ee32dc0170e___CREC_HLB 6553.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Squash___Powdery_mildew/e06d997f-f1bc-4d6a-8418-6bfd4b30e92b___MD_Powd.M 0362.JPG,25,Squash___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___healthy/da1015eb-5c8e-436d-b367-d1f98a034e44___RS_HL 0382.JPG,37,Tomato___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Spider_mites Two-spotted_spider_mite/0f514b75-2c74-4075-b9c7-5d469ab292ba___Com.G_SpM_FL 1205.JPG,33,Tomato___Spider_mites Two-spotted_spider_mite
/workspace/leaf-jepa/data/plantvillage_raw/Apple___Apple_scab/f0bbc28f-b6d6-4db3-b924-984a1e988510___FREC_Scab 3204.JPG,0,Apple___Apple_scab
"/workspace/leaf-jepa/data/plantvillage_raw/Pepper,_bell___Bacterial_spot/a58df0b5-76f7-4f63-957c-660ec21414b4___NREC_B.Spot 1943.JPG",18,"Pepper,_bell___Bacterial_spot"
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___healthy/48296a13-4359-4df3-b19d-d457c14721ba___R.S_HL 8157 copy 2.jpg,10,Corn_(maize)___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Apple___healthy/8b96fb28-f778-4d18-93ef-cb3ef4ecd532___RS_HL 7575.JPG,3,Apple___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/92012192-1af1-45f9-92ec-797cae6768cc___CREC_HLB 4664.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/3bc19f2c-2ab4-4a1c-bd0f-e0a322058b8b___RS_GLSp 4423.JPG,7,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
/workspace/leaf-jepa/data/plantvillage_raw/Peach___Bacterial_spot/b83a53f7-03dd-4b14-8eca-acc134fe5c0a___Rutg._Bact.S 2347.JPG,16,Peach___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Squash___Powdery_mildew/510e315d-12fb-4f6d-9286-97a34ad86f36___MD_Powd.M 1054.JPG,25,Squash___Powdery_mildew
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/ff8ddc21-4c78-48cf-b608-50d9e148667d___YLCV_GCREC 2402.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Esca_(Black_Measles)/d0a76afe-5785-45f1-a789-c1de64d343c1___FAM_B.Msls 3832.JPG,12,Grape___Esca_(Black_Measles)
/workspace/leaf-jepa/data/plantvillage_raw/Peach___Bacterial_spot/9630bc68-e222-473f-847c-973702d7c933___Rutg._Bact.S 2120.JPG,16,Peach___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Strawberry___Leaf_scorch/527ceb3f-b9b6-4c46-a12c-1cdafe4659b3___RS_L.Scorch 1328.JPG,26,Strawberry___Leaf_scorch
/workspace/leaf-jepa/data/plantvillage_raw/Apple___Black_rot/05421496-3901-424d-b44a-1be1f2734cf1___JR_FrgE.S 3005.JPG,1,Apple___Black_rot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Leaf_Mold/0160c3b5-d89e-40e5-a313-49ae1524040a___Crnl_L.Mold 6823.JPG,31,Tomato___Leaf_Mold
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Early_blight/b5367f51-874a-4202-a6b6-02327196fd93___RS_Erly.B 8235.JPG,29,Tomato___Early_blight
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Bacterial_spot/2290365c-ec97-46fb-bc6c-51395d458821___GCREC_Bact.Sp 5937.JPG,28,Tomato___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Black_rot/91d6b325-610c-4a72-952f-f996581f7809___FAM_B.Rot 0391.JPG,11,Grape___Black_rot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___healthy/82a3d470-940b-431f-9d79-3963b4e41028___GH_HL Leaf 475.1.JPG,37,Tomato___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/5cac3508-41b8-4b71-9c6a-b325ad97b76b___RS_HL 3021.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Bacterial_spot/c8992021-b57f-49e9-a2cf-336f6172ca29___GCREC_Bact.Sp 3079.JPG,28,Tomato___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/97cc6812-46d9-4c5d-8afa-7c1d290d0825___CREC_HLB 6579.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Late_blight/5b80231f-8012-42bb-97d0-12c48a4a2450___GHLB2 Leaf 8546.JPG,30,Tomato___Late_blight
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Early_blight/a8d93308-45b8-46e0-b708-02c325d6b027___RS_Erly.B 9535.JPG,29,Tomato___Early_blight
/workspace/leaf-jepa/data/plantvillage_raw/Grape___Black_rot/4fa94bfb-d2d9-448e-b3f5-498ed75e467b___FAM_B.Rot 0507.JPG,11,Grape___Black_rot
"/workspace/leaf-jepa/data/plantvillage_raw/Pepper,_bell___Bacterial_spot/315668fd-452d-43c1-8a63-e3b4d3d634a7___JR_B.Spot 3097.JPG",18,"Pepper,_bell___Bacterial_spot"
/workspace/leaf-jepa/data/plantvillage_raw/Peach___Bacterial_spot/bfdcea17-18bd-475a-9eb2-77827fd77802___Rutg._Bact.S 2028.JPG,16,Peach___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/959d5089-9f15-4ecc-afae-d9cbe63554d3___RS_HL 5028.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Peach___Bacterial_spot/2b666e05-7b29-4814-837e-1e9b3cc4e7dc___Rut._Bact.S 3484.JPG,16,Peach___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Strawberry___Leaf_scorch/e455feaf-e521-481c-ba4e-e899fb0d49c5___RS_L.Scorch 1159.JPG,26,Strawberry___Leaf_scorch
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/a8b7366c-d0f5-4b52-97fc-c0441c61fa22___CREC_HLB 7081.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Blueberry___healthy/f403ed7b-ab99-4d28-9f43-d5503b17070e___RS_HL 5404.JPG,4,Blueberry___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___Northern_Leaf_Blight/c72b436a-2b40-4e4c-8a87-275ec5c90bea___RS_NLB 0827.JPG,9,Corn_(maize)___Northern_Leaf_Blight
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/29d76766-3944-494d-9aab-14f8cba27326___RS_HL 6561.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/13dadd4f-847a-4699-8d9b-9102f192840e___RS_HL 5732 1.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Soybean___healthy/f563dc05-1779-4cc5-8778-be6840989ae6___RS_HL 6076.JPG,24,Soybean___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___healthy/2962f63b-7205-4318-af49-2eb03f16e135___R.S_HL 5522 copy.jpg,10,Corn_(maize)___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/3d5496f8-5cb5-4205-85cd-0fbf661ac984___UF.GRC_YLCV_Lab 02166.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Bacterial_spot/81f185f5-2b41-4942-9e84-68886b771aa4___GCREC_Bact.Sp 3535.JPG,28,Tomato___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Orange___Haunglongbing_(Citrus_greening)/a3f3c3bd-8d00-4dec-aa4d-81e080c5102d___CREC_HLB 7210.JPG,15,Orange___Haunglongbing_(Citrus_greening)
/workspace/leaf-jepa/data/plantvillage_raw/Corn_(maize)___healthy/ec6bd63a-a722-4986-9d47-c7d8c07915d3___R.S_HL 8031 copy.jpg,10,Corn_(maize)___healthy
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/eb372619-66ba-4734-904f-9df910f9db14___YLCV_NREC 2055.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Bacterial_spot/a7c5d9df-0031-4f8d-8ba3-629353956a97___GCREC_Bact.Sp 5991.JPG,28,Tomato___Bacterial_spot
/workspace/leaf-jepa/data/plantvillage_raw/Tomato___Late_blight/de7adfd4-221a-4564-8937-6ae593891fbd___RS_Late.B 5219.JPG,30,Tomato___Late_blight
