filepath,class_name,label_idx
..\..\data\plantvillage_raw\Corn_(maize)___healthy\d8a72016-5579-43da-841b-d13030eaae6d___R.S_HL 7968 copy.jpg,Corn_(maize)___healthy,10
..\..\data\plantvillage_raw\Peach___Bacterial_spot\0b310704-6c82-42c1-b41e-c4c70b75f94e___Rutg._Bact.S 2102.JPG,Peach___Bacterial_spot,16
..\..\data\plantvillage_raw\Squash___Powdery_mildew\2dc6b5a5-d224-43e5-9acf-016f57d9989e___UMD_Powd.M 0232.JPG,Squash___Powdery_mildew,25
..\..\data\plantvillage_raw\Tomato___Late_blight\7d9f4bd8-6a41-4c5e-816e-175f88e0be41___RS_Late.B 5488.JPG,Tomato___Late_blight,30
..\..\data\plantvillage_raw\Soybean___healthy\6dd986d9-557d-495d-aad8-d4cfbbf4f859___RS_HL 6607.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Blueberry___healthy\2e428743-0761-47bd-b30a-31a12fad4bd1___RS_HL 2639.JPG,Blueberry___healthy,4
..\..\data\plantvillage_raw\Soybean___healthy\a5abe6ce-146e-4023-beee-25cd4297578f___RS_HL 5421.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Corn_(maize)___healthy\a9fcf4e5-73f1-4c51-a3ef-a5800cc6df62___R.S_HL 8025 copy.jpg,Corn_(maize)___healthy,10
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\ad7295b8-c903-48f5-b5cf-39d0bff831c5___YLCV_NREC 2470.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Tomato___Early_blight\113562f3-fe24-4b28-9ec8-7ca432bded47___RS_Erly.B 9402.JPG,Tomato___Early_blight,29
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\de28010f-9a8c-4c46-9ff8-ef435b644b7c___UF.Citrus_HLB_Lab 0764.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Grape___Esca_(Black_Measles)\c20579bd-2605-4607-85e4-1db4efc53f1f___FAM_B.Msls 4096.JPG,Grape___Esca_(Black_Measles),12
..\..\data\plantvillage_raw\Tomato___Bacterial_spot\3dde2c0b-a6d1-49f7-bcdc-3a615ea9d0c0___GCREC_Bact.Sp 5731.JPG,Tomato___Bacterial_spot,28
..\..\data\plantvillage_raw\Grape___Black_rot\64b72059-d3f9-4378-8ee5-e18f352e9784___FAM_B.Rot 3543.JPG,Grape___Black_rot,11
..\..\data\plantvillage_raw\Tomato___Leaf_Mold\7115a5d7-3157-4183-bda2-8d0b43f50276___Crnl_L.Mold 8898.JPG,Tomato___Leaf_Mold,31
..\..\data\plantvillage_raw\Raspberry___healthy\da1c2dba-b75e-4052-bf97-16e66fea830a___Mary_HL 6320.JPG,Raspberry___healthy,23
..\..\data\plantvillage_raw\Tomato___Late_blight\dbb8c0f5-faf2-450b-919e-38c5b51af399___RS_Late.B 6717.JPG,Tomato___Late_blight,30
..\..\data\plantvillage_raw\Soybean___healthy\7b68b3c0-6fc4-4755-9be5-13407d6cd021___RS_HL 4015.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Apple___healthy\f472e594-6b98-402a-a097-22f46921df9e___RS_HL 7818.JPG,Apple___healthy,3
..\..\data\plantvillage_raw\Tomato___Target_Spot\e24a0993-be2f-475d-95b0-71c3fac986e2___Com.G_TgS_FL 8402.JPG,Tomato___Target_Spot,34
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\607eeba2-d022-4b83-bd4a-ec061762368a___YLCV_GCREC 2009.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Corn_(maize)___Common_rust_\RS_Rust 2089.JPG,Corn_(maize)___Common_rust_,8
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\2e4361a4-6ccb-40dd-91ff-e8008153a207___YLCV_GCREC 5317.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Grape___Esca_(Black_Measles)\6a0f93bd-0f4b-4cb4-8d39-19bd30fad243___FAM_B.Msls 4240.JPG,Grape___Esca_(Black_Measles),12
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\77b3c7f0-8705-46a3-b989-4eb80437ffda___CREC_HLB 7141.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\db1391d0-e8ca-45b9-abc3-a80dca761167___YLCV_NREC 2777.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Tomato___Bacterial_spot\60260c16-a166-450d-a946-e2a76e617352___UF.GRC_BS_Lab Leaf 8846.JPG,Tomato___Bacterial_spot,28
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f8592a78-59ca-4f35-a7bf-1e4001af98a4___YLCV_GCREC 5500.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Cherry_(including_sour)___Powdery_mildew\945f0cfe-c6da-4164-92f6-900acad26611___FREC_Pwd.M 4486.JPG,Cherry_(including_sour)___Powdery_mildew,5
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\7bcd149b-77c7-4412-8af2-2f646c1ce778___UF.Citrus_HLB_Lab 0676.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Soybean___healthy\1636695e-a458-4162-b40f-139a035c8931___RS_HL 4726.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Apple___healthy\c6086c14-d6e9-4c87-8bfe-1275b959bcf7___RS_HL 7369.JPG,Apple___healthy,3
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f5a4c551-4500-49c5-904d-6ed08dd43cc0___UF.GRC_YLCV_Lab 03140.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Strawberry___Leaf_scorch\722ea125-c593-4079-bcbb-b7440cb89da9___RS_L.Scorch 1497.JPG,Strawberry___Leaf_scorch,26
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\07e7e2b4-4aca-48d8-a384-8e48362e92c8___CREC_HLB 5296.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Tomato___healthy\fd27de23-27cd-4f09-a962-df0b26899b07___RS_HL 0039.JPG,Tomato___healthy,37
"..\..\data\plantvillage_raw\Pepper,_bell___Bacterial_spot\79b51b11-8ce2-4166-be8c-699522bacbd0___JR_B.Spot 8968.JPG","Pepper,_bell___Bacterial_spot",18
..\..\data\plantvillage_raw\Strawberry___Leaf_scorch\f7f364a3-98dc-4647-8bf3-5114242fc61f___RS_L.Scorch 1393.JPG,Strawberry___Leaf_scorch,26
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\bdd40559-85a9-464e-a8ea-4ab49c98635d___UF.Citrus_HLB_Lab 1072.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\ff20152d-baf7-45bd-a1a1-a5f52f389275___UF.GRC_YLCV_Lab 01917.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Soybean___healthy\c75f6d68-78f5-4602-8ba1-79a6785e682b___RS_HL 5927.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Tomato___Late_blight\5fdf3288-d5f4-4c70-9b12-95222b82d415___RS_Late.B 4942.JPG,Tomato___Late_blight,30
"..\..\data\plantvillage_raw\Pepper,_bell___healthy\c488f861-d42c-4527-846d-1e352fbd72a3___JR_HL 5895.JPG","Pepper,_bell___healthy",19
"..\..\data\plantvillage_raw\Pepper,_bell___healthy\e0bc5745-37b1-4207-855f-3cfadd2316d4___JR_HL 8457.JPG","Pepper,_bell___healthy",19
..\..\data\plantvillage_raw\Soybean___healthy\38cace0a-e3d7-419a-9b4b-9e0d9c8661c7___RS_HL 6682.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Grape___Esca_(Black_Measles)\8f9970b4-19ad-45cd-8544-1a01360c62cf___FAM_B.Msls 1827.JPG,Grape___Esca_(Black_Measles),12
..\..\data\plantvillage_raw\Potato___Late_blight\d8e3b97f-d362-4e05-8600-a103580aace4___RS_LB 4773.JPG,Potato___Late_blight,21
..\..\data\plantvillage_raw\Soybean___healthy\76b88916-5ecd-4ce5-8473-bea626b0e2ac___RS_HL 4172.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\4ad01f87-c626-49e6-b683-188155a87116___UF.GRC_YLCV_Lab 02238.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Grape___Esca_(Black_Measles)\ac480b93-9c90-41d4-820d-71edf3ac7127___FAM_B.Msls 3916.JPG,Grape___Esca_(Black_Measles),12
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\c6a9386e-d1bc-4416-9e78-0c174c3270e7___CREC_HLB 5006.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Soybean___healthy\c3498c7b-6fd4-46c3-91c6-efebebf326e1___RS_HL 4886.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\72c2355c-b64d-4ea0-b2db-e146556c2a64___CREC_HLB 6622.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Corn_(maize)___Northern_Leaf_Blight\033219ed-54a8-4f95-ab72-c87b90189006___RS_NLB 3818 copy 2.jpg,Corn_(maize)___Northern_Leaf_Blight,9
..\..\data\plantvillage_raw\Strawberry___Leaf_scorch\f1c2c618-1be3-4fa3-b3ed-b88ca37f3ade___RS_L.Scorch 1516.JPG,Strawberry___Leaf_scorch,26
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\0a22fcaa-634d-4711-b2a8-777063377543___UF.GRC_YLCV_Lab 03238.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Soybean___healthy\4e1c46b9-ec46-4647-919e-824d95a6cdf2___RS_HL 7442.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\51e8fd9d-6ef9-449a-b4a8-c092158e130c___YLCV_NREC 2864.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Peach___Bacterial_spot\d606e87c-b446-42ba-bb30-96873fcec091___Rutg._Bact.S 2369.JPG,Peach___Bacterial_spot,16
..\..\data\plantvillage_raw\Corn_(maize)___Northern_Leaf_Blight\64e040bd-4462-4a59-b670-36ed3156ed38___RS_NLB 3901.JPG,Corn_(maize)___Northern_Leaf_Blight,9
..\..\data\plantvillage_raw\Grape___Esca_(Black_Measles)\a1c1aa92-4836-4b07-ade1-9da06a7b6f71___FAM_B.Msls 1015.JPG,Grape___Esca_(Black_Measles),12
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\bfe36b72-d4c5-4d0f-a684-e5d93c774380___CREC_HLB 4016.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Tomato___Early_blight\74c0d66d-a12d-4b9d-9f24-e283b8273a7e___RS_Erly.B 8302.JPG,Tomato___Early_blight,29
..\..\data\plantvillage_raw\Grape___Black_rot\27b5d19c-5462-40b8-95ce-765bd7f2795c___FAM_B.Rot 3030.JPG,Grape___Black_rot,11
..\..\data\plantvillage_raw\Tomato___Bacterial_spot\c068927f-d34d-4fcf-b356-0d60f0a5e77c___GCREC_Bact.Sp 3031.JPG,Tomato___Bacterial_spot,28
..\..\data\plantvillage_raw\Soybean___healthy\a2b4df6c-d001-4743-aa4f-8ac252e0ace4___RS_HL 6161.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Peach___Bacterial_spot\753426dd-c605-4bfd-9dd8-e70a4662561a___Rutg._Bact.S 1703.JPG,Peach___Bacterial_spot,16
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\adc39e1b-cbf8-4265-9285-cb5a62e7b803___YLCV_GCREC 2744.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Peach___Bacterial_spot\5f3fa9b7-f168-423f-a294-9e01f53822f1___Rut._Bact.S 1516.JPG,Peach___Bacterial_spot,16
..\..\data\plantvillage_raw\Squash___Powdery_mildew\a939fb92-e965-4abb-aabd-c866524f005a___MD_Powd.M 0587.JPG,Squash___Powdery_mildew,25
..\..\data\plantvillage_raw\Tomato___Septoria_leaf_spot\619ccfba-56c4-4750-b920-7c7314f78b7c___Matt.S_CG 6908.JPG,Tomato___Septoria_leaf_spot,32
..\..\data\plantvillage_raw\Soybean___healthy\e90a1cd3-9e7f-4838-a21d-ec8d524a93fa___RS_HL 6238.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\2a86a046-70c4-4761-b8bb-6aef60141333___CREC_HLB 7285.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Soybean___healthy\f2514c96-556a-4173-9304-f3089130b984___RS_HL 3848.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Apple___Apple_scab\63e1d796-f00e-4c24-9871-2eae6f9c9ced___FREC_Scab 3078.JPG,Apple___Apple_scab,0
..\..\data\plantvillage_raw\Soybean___healthy\98e121c0-2fbe-4593-837c-2c6ee6d8aad9___RS_HL 6441.JPG,Soybean___healthy,24
"..\..\data\plantvillage_raw\Pepper,_bell___healthy\99af85d7-aac5-46e9-b60e-ef4f6a8e0898___JR_HL 7697.JPG","Pepper,_bell___healthy",19
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\547b7f58-de23-4271-9b36-ff66b93ad4cf___CREC_HLB 5377.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Grape___Esca_(Black_Measles)\ba941513-ca40-4291-8312-2728ac7b17cb___FAM_B.Msls 1006.JPG,Grape___Esca_(Black_Measles),12
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\88090891-84eb-4191-a4ba-1f307f3f838b___UF.Citrus_HLB_Lab 0319.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Corn_(maize)___healthy\0630fcdc-33c1-478b-882f-07da48cf8002___R.S_HL 8026 copy.jpg,Corn_(maize)___healthy,10
"..\..\data\plantvillage_raw\Pepper,_bell___Bacterial_spot\51f564c9-28a3-4352-960c-9d88445d36d9___NREC_B.Spot 1794.JPG","Pepper,_bell___Bacterial_spot",18
..\..\data\plantvillage_raw\Grape___Black_rot\4b052d59-caee-4a85-9ebb-27bf987e54b6___FAM_B.Rot 3016.JPG,Grape___Black_rot,11
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\2f4bdd83-06c1-46fa-a71c-a80de868a53f___CREC_HLB 4368.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\2aad434f-5c23-4a63-a9d6-ac51de8a1004___CREC_HLB 5622.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Grape___Esca_(Black_Measles)\63f3535c-0927-442e-a4ee-ffce62296cb9___FAM_B.Msls 3811.JPG,Grape___Esca_(Black_Measles),12
..\..\data\plantvillage_raw\Raspberry___healthy\1e954b37-9988-4554-bb78-d7180e427d36___Mary_HL 9178.JPG,Raspberry___healthy,23
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\acd4315f-0846-4fe7-939e-ebe85bcd82e1___UF.GRC_YLCV_Lab 02277.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\a964125d-6ede-4db2-9131-23b9dabe3dc3___FAM_L.Blight 4823.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),13
..\..\data\plantvillage_raw\Soybean___healthy\29ca525d-7049-4262-b65a-dcfe1a063035___RS_HL 2771.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Tomato___Septoria_leaf_spot\ba4294aa-6468-4014-8a3c-7988bb111749___Keller.St_CG 1789.JPG,Tomato___Septoria_leaf_spot,32
..\..\data\plantvillage_raw\Corn_(maize)___healthy\fd97c512-f9cf-42ce-9a67-48951418db99___R.S_HL 7935 copy 3.jpg,Corn_(maize)___healthy,10
..\..\data\plantvillage_raw\Tomato___Spider_mites Two-spotted_spider_mite\4105c8ab-c7c7-4e13-93c9-80339f36f536___Com.G_SpM_FL 1783.JPG,Tomato___Spider_mites Two-spotted_spider_mite,33
"..\..\data\plantvillage_raw\Pepper,_bell___healthy\51e39127-50f9-45a0-bbc9-f31197ad036d___JR_HL 7996.JPG","Pepper,_bell___healthy",19
..\..\data\plantvillage_raw\Soybean___healthy\cbe54b9a-c447-4e82-bfe9-1ac400949247___RS_HL 5521.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Peach___Bacterial_spot\eda9e220-2e4a-4eda-bb50-abe8f05ed1b3___Rutg._Bact.S 1329.JPG,Peach___Bacterial_spot,16
..\..\data\plantvillage_raw\Tomato___Target_Spot\6f32358e-0f05-4eb8-94b6-ac3baaa66220___Com.G_TgS_FL 1086.JPG,Tomato___Target_Spot,34
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\d6e25d33-64d0-43b5-af16-5f6e16f00e09___YLCV_GCREC 5449.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Grape___Esca_(Black_Measles)\3d5cbacc-b073-4905-9033-8ce450836f6f___FAM_B.Msls 3831.JPG,Grape___Esca_(Black_Measles),12
..\..\data\plantvillage_raw\Soybean___healthy\53058145-802a-4b49-97d0-ff20bd3cfb34___RS_HL 3917.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Soybean___healthy\46ea8a60-0316-4472-8255-147e600597da___RS_HL 6774.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Tomato___Bacterial_spot\8d56489d-58dc-43d8-a399-906b18b78566___GCREC_Bact.Sp 3081.JPG,Tomato___Bacterial_spot,28
..\..\data\plantvillage_raw\Tomato___Target_Spot\d8d78885-7101-4e1a-b1fb-e2dc4a61b976___Com.G_TgS_FL 9783.JPG,Tomato___Target_Spot,34
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\92edec4c-7b38-4c52-a9b1-5e95ea6b3975___YLCV_GCREC 2526.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Squash___Powdery_mildew\06e22ad9-35ef-4ee7-8727-d537dfa23f5e___MD_Powd.M 0147.JPG,Squash___Powdery_mildew,25
..\..\data\plantvillage_raw\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\01a02916-5d4c-4256-936b-6b1a9ee65b11___RS_GLSp 9276.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,7
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\1af87bdf-0bd0-4146-93e5-cc5f97d98b05___UF.GRC_YLCV_Lab 01968.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Cherry_(including_sour)___healthy\601299ca-bbd1-4c0d-b9a5-f70a03803729___JR_HL 9713.JPG,Cherry_(including_sour)___healthy,6
..\..\data\plantvillage_raw\Soybean___healthy\6b6b3c19-7728-4793-9adf-3fbe340e6f51___RS_HL 7103.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Tomato___Late_blight\a0fe466c-9953-4458-9621-65377e474227___RS_Late.B 6973.JPG,Tomato___Late_blight,30
..\..\data\plantvillage_raw\Soybean___healthy\9ed521d2-2fe2-486e-b42f-26347b23e726___RS_HL 6800.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Tomato___Spider_mites Two-spotted_spider_mite\062c5345-1a64-4dba-8c58-0d72902742c1___Com.G_SpM_FL 8874.JPG,Tomato___Spider_mites Two-spotted_spider_mite,33
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\6cb38ea9-205b-41bf-9d3e-c06cd8cf0a0d___YLCV_GCREC 2886.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Tomato___Leaf_Mold\546f348a-359a-4cff-8cdd-c87ecb1cec95___Crnl_L.Mold 6873.JPG,Tomato___Leaf_Mold,31
..\..\data\plantvillage_raw\Peach___Bacterial_spot\6ba779a2-a9d4-450c-a826-f9000b5f8709___Rutg._Bact.S 1836.JPG,Peach___Bacterial_spot,16
..\..\data\plantvillage_raw\Grape___healthy\8898c438-18f9-49f9-a9a0-17c86cd12b74___Mt.N.V_HL 9115.JPG,Grape___healthy,14
..\..\data\plantvillage_raw\Corn_(maize)___Northern_Leaf_Blight\2b2f19f2-757c-47a0-a519-4cec0095a840___RS_NLB 3708.JPG,Corn_(maize)___Northern_Leaf_Blight,9
..\..\data\plantvillage_raw\Corn_(maize)___Common_rust_\RS_Rust 2738.JPG,Corn_(maize)___Common_rust_,8
..\..\data\plantvillage_raw\Tomato___Tomato_mosaic_virus\d6e833a9-cf89-4d75-a524-7a52356b08de___PSU_CG 2358.JPG,Tomato___Tomato_mosaic_virus,36
..\..\data\plantvillage_raw\Strawberry___Leaf_scorch\9f35fd5d-5cdf-4d9e-ae7a-53d8481875de___RS_L.Scorch 1592.JPG,Strawberry___Leaf_scorch,26
..\..\data\plantvillage_raw\Apple___Black_rot\cc73875e-54c2-49a1-91bb-f2bc85a93f8f___JR_FrgE.S 2747.JPG,Apple___Black_rot,1
..\..\data\plantvillage_raw\Squash___Powdery_mildew\ae66e02a-0232-4881-96ef-27a497106071___MD_Powd.M 0403.JPG,Squash___Powdery_mildew,25
..\..\data\plantvillage_raw\Peach___Bacterial_spot\56b37a85-d160-4f7d-8c0a-c54122e3706c___Rutg._Bact.S 1346.JPG,Peach___Bacterial_spot,16
..\..\data\plantvillage_raw\Potato___healthy\5cb360dd-5c17-4c57-b31d-97cd8dd8d0bd___RS_HL 1797.JPG,Potato___healthy,22
..\..\data\plantvillage_raw\Grape___healthy\9858eca1-78cb-4c9c-9286-ff52a27d7c2f___Mt.N.V_HL 9037.JPG,Grape___healthy,14
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\c9cd1eca-9720-4610-a785-2cdb7357062e___UF.Citrus_HLB_Lab 0744.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Corn_(maize)___healthy\dd2b30e8-3e85-400c-bdbd-fcfb19549a5a___R.S_HL 8336 copy 2.jpg,Corn_(maize)___healthy,10
..\..\data\plantvillage_raw\Strawberry___Leaf_scorch\5a83b4ae-e45d-4fe0-9231-38a547efbc56___RS_L.Scorch 1481.JPG,Strawberry___Leaf_scorch,26
..\..\data\plantvillage_raw\Blueberry___healthy\29133907-5755-4aa4-abe4-625d899636ab___RS_HL 5203.JPG,Blueberry___healthy,4
..\..\data\plantvillage_raw\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e3e9c916-84cd-4180-9a11-8476f5e50956___FAM_L.Blight 3704.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),13
..\..\data\plantvillage_raw\Tomato___Late_blight\0da23640-656e-4f03-be14-4b4b36811861___GHLB2 Leaf 9072.JPG,Tomato___Late_blight,30
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f4557b43-f30a-4890-b6db-95e5d4f200d5___YLCV_GCREC 2329.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
"..\..\data\plantvillage_raw\Pepper,_bell___Bacterial_spot\424602ec-36eb-425c-8bd9-73be3e544cf2___NREC_B.Spot 9251.JPG","Pepper,_bell___Bacterial_spot",18
..\..\data\plantvillage_raw\Apple___healthy\ee4eddac-1368-4d79-950f-e9b09e7cbd24___RS_HL 7704.JPG,Apple___healthy,3
..\..\data\plantvillage_raw\Tomato___Bacterial_spot\7b4a5701-1c8d-425d-bf24-204e6de88013___UF.GRC_BS_Lab Leaf 0349.JPG,Tomato___Bacterial_spot,28
..\..\data\plantvillage_raw\Strawberry___Leaf_scorch\be4670f5-bbdf-465b-ae88-9b7bb30355f1___RS_L.Scorch 0132.JPG,Strawberry___Leaf_scorch,26
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\58e47480-e78b-4105-b8ed-b82a0ab83ab7___UF.Citrus_HLB_Lab 0801.JPG,Orange___Haunglongbing_(Citrus_greening),15
"..\..\data\plantvillage_raw\Pepper,_bell___healthy\b39dd01c-b297-4d3f-ad79-c06a488a99cd___JR_HL 8268.JPG","Pepper,_bell___healthy",19
..\..\data\plantvillage_raw\Corn_(maize)___healthy\83bd7012-4dff-4fe3-862d-c4e59ce02216___R.S_HL 8062 copy 3.jpg,Corn_(maize)___healthy,10
..\..\data\plantvillage_raw\Apple___healthy\68812d5a-2b5d-4a89-b8de-f8f87422f321___RS_HL 6280.JPG,Apple___healthy,3
..\..\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\fd48e89c-bb7d-4d65-ab3a-bec3ccbc72bc___CREC_HLB 7108.JPG,Orange___Haunglongbing_(Citrus_greening),15
..\..\data\plantvillage_raw\Tomato___Bacterial_spot\589a6ce6-fa0d-4b2a-9f83-59f103aa8afa___GCREC_Bact.Sp 3146.JPG,Tomato___Bacterial_spot,28
..\..\data\plantvillage_raw\Apple___Black_rot\fc2bb6fc-6480-486c-8727-fbd2da59baa4___JR_FrgE.S 8634.JPG,Apple___Black_rot,1
..\..\data\plantvillage_raw\Potato___Early_blight\e912f95d-d159-47bc-b1ed-f0f08c3c391d___RS_Early.B 8366.JPG,Potato___Early_blight,20
..\..\data\plantvillage_raw\Peach___Bacterial_spot\e58c5834-1164-43f3-a2b3-56670a95b358___Rut._Bact.S 1168.JPG,Peach___Bacterial_spot,16
..\..\data\plantvillage_raw\Soybean___healthy\8398b9ab-11a6-450b-b438-dca86f47aec5___RS_HL 6001.JPG,Soybean___healthy,24
..\..\data\plantvillage_raw\Potato___Late_blight\42cd0719-199a-40a8-aaa0-228bb80e1832___RS_LB 4440.JPG,Potato___Late_blight,21
..\..\data\plantvillage_raw\Tomato___Septoria_leaf_spot\c0d0864c-19ee-41ca-87a4-3b0d68bff440___Matt.S_CG 2808.JPG,Tomato___Septoria_leaf_spot,32
..\..\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\2ce17a45-ec48-489b-95ee-a84fe6cac8b6___YLCV_NREC 0262.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
..\..\data\plantvillage_raw\Grape___Esca_(Black_Measles)\8957c9ce-421a-4e02-95c6-2b19d00c00cb___FAM_B.Msls 4104.JPG,Grape___Esca_(Black_Measles),12
..\..\data\plantvillage_raw\Strawberry___healthy\bf4fea74-072d-4420-84b7-59c6a8edd677___RS_HL 4680.JPG,Strawberry___healthy,27
..\..\data\plantvillage_raw\Peach___Bacterial_spot\8898332b-c3e8-4c54-ba11-e5c183626bc4___Rut._Bact.S 1100.JPG,Peach___Bacterial_spot,16
